,t_num,cusno,gender,age,age_category,region,product,price,quantity,amount,date,date_ym
6136,39151,1966,1,52,50,6,10,94,20,1880,2021-03-11,202103
6137,47758,1776,1,41,40,8,10,31,5,155,2021-03-11,202103
6138,33616,1502,0,35,30,6,20,392,9,3528,2021-03-11,202103
6139,34234,1496,1,25,20,6,20,374,5,1870,2021-03-11,202103
6140,36836,1531,0,51,50,9,10,68,5,340,2021-03-11,202103
6141,39793,1246,1,41,40,5,20,199,7,1393,2021-03-11,202103
6142,47125,1889,1,38,30,5,10,75,12,900,2021-03-11,202103
6143,10947,1164,1,36,30,7,20,367,8,2936,2021-03-11,202103
6144,29157,1559,0,51,50,5,10,27,9,243,2021-03-11,202103
6145,19185,1282,1,44,40,7,20,454,7,3178,2021-03-11,202103
6146,49626,1024,0,48,40,5,10,42,10,420,2021-03-11,202103
6147,41428,1888,0,42,40,9,10,70,20,1400,2021-03-11,202103
6148,37689,1480,1,54,50,9,10,99,13,1287,2021-03-12,202103
6149,16062,1384,0,47,40,8,10,55,15,825,2021-03-12,202103
6150,43594,1759,0,60,60,6,10,25,11,275,2021-03-12,202103
6151,31788,1288,1,38,30,6,20,242,7,1694,2021-03-12,202103
6152,42775,1007,1,28,20,9,10,52,2,104,2021-03-12,202103
6153,27622,1269,1,55,50,9,10,86,14,1204,2021-03-12,202103
6154,46778,1534,0,37,30,7,10,4,4,16,2021-03-12,202103
6155,21954,1237,1,27,20,9,30,1732,2,3464,2021-03-12,202103
6156,35961,1057,1,19,10,9,20,460,1,460,2021-03-12,202103
6157,27219,1386,0,48,40,9,10,66,20,1320,2021-03-12,202103
6158,43117,1433,1,45,40,9,10,86,18,1548,2021-03-12,202103
6159,39396,1198,0,51,50,7,30,1764,2,3528,2021-03-12,202103
6160,37998,1073,1,52,50,7,10,81,9,729,2021-03-12,202103
6161,46354,1808,1,39,30,5,10,84,8,672,2021-03-12,202103
6162,39370,1716,0,25,20,5,10,10,12,120,2021-03-12,202103
6163,12221,1961,0,48,40,9,20,288,5,1440,2021-03-12,202103
6164,47796,1599,1,39,30,6,10,76,2,152,2021-03-12,202103
6165,12826,1071,0,45,40,6,10,33,14,462,2021-03-12,202103
6166,16159,1792,1,38,30,8,10,93,20,1860,2021-03-12,202103
6167,22280,1577,0,36,30,6,10,67,4,268,2021-03-12,202103
6168,47226,1883,0,28,20,7,10,63,19,1197,2021-03-12,202103
6169,15909,1734,0,38,30,7,10,87,5,435,2021-03-12,202103
6170,34543,1901,1,45,40,9,10,85,9,765,2021-03-13,202103
6171,11429,1724,1,68,60,6,10,33,13,429,2021-03-13,202103
6172,34952,1556,0,34,30,6,10,13,14,182,2021-03-13,202103
6173,47505,1585,1,35,30,8,10,97,11,1067,2021-03-13,202103
6174,48390,1467,1,45,40,8,20,390,10,3900,2021-03-13,202103
6175,41649,1133,1,45,40,7,20,433,10,4330,2021-03-13,202103
6176,29807,1419,1,50,50,6,10,97,13,1261,2021-03-13,202103
6177,22738,1400,0,46,40,7,10,89,18,1602,2021-03-13,202103
6178,12382,1806,0,23,20,5,20,207,7,1449,2021-03-13,202103
6179,34906,1395,0,47,40,7,10,7,11,77,2021-03-13,202103
6180,25882,1687,1,40,40,6,20,331,2,662,2021-03-13,202103
6181,26632,1093,0,60,60,9,10,8,19,152,2021-03-13,202103
6182,13219,1696,1,49,40,9,10,30,17,510,2021-03-13,202103
6183,43602,1507,0,28,20,6,10,71,19,1349,2021-03-13,202103
6184,41138,1903,0,46,40,5,10,19,19,361,2021-03-13,202103
6185,23815,1013,0,46,40,8,10,91,20,1820,2021-03-13,202103
6186,20304,1237,1,27,20,7,10,17,5,85,2021-03-13,202103
6187,47197,1366,1,47,40,9,10,32,9,288,2021-03-13,202103
6188,18936,1282,1,44,40,7,10,81,15,1215,2021-03-14,202103
6189,28901,1921,0,60,60,9,10,39,19,741,2021-03-14,202103
6190,37219,1141,1,43,40,6,10,91,11,1001,2021-03-14,202103
6191,12892,1809,1,45,40,7,10,5,18,90,2021-03-14,202103
6192,30499,1424,1,47,40,7,10,29,5,145,2021-03-14,202103
6193,13604,1747,1,59,50,6,20,318,10,3180,2021-03-14,202103
6194,29682,1984,1,44,40,6,30,1525,4,6100,2021-03-14,202103
6195,42232,1250,1,41,40,7,10,84,8,672,2021-03-14,202103
6196,46624,1747,1,59,50,9,10,18,6,108,2021-03-14,202103
6197,14031,1201,1,46,40,6,10,91,19,1729,2021-03-14,202103
6198,13414,1403,1,46,40,7,10,99,17,1683,2021-03-14,202103
6199,17118,1861,1,37,30,6,10,26,16,416,2021-03-14,202103
6200,20723,1475,1,45,40,8,10,30,19,570,2021-03-15,202103
6201,32217,1929,0,29,20,6,20,370,4,1480,2021-03-15,202103
6202,49958,1137,0,49,40,9,10,37,6,222,2021-03-15,202103
6203,29954,1899,0,34,30,9,10,91,2,182,2021-03-15,202103
6204,44076,1584,0,48,40,9,10,78,5,390,2021-03-15,202103
6205,30392,1345,1,69,60,9,20,119,8,952,2021-03-15,202103
6206,12356,1999,0,56,50,9,10,6,13,78,2021-03-15,202103
6207,21375,1730,1,60,60,9,10,52,7,364,2021-03-15,202103
6208,42695,1106,1,50,50,9,20,444,8,3552,2021-03-15,202103
6209,14044,1346,0,53,50,8,10,6,8,48,2021-03-15,202103
6210,35866,1085,0,35,30,6,10,11,4,44,2021-03-15,202103
6211,29520,1317,1,63,60,9,20,213,3,639,2021-03-15,202103
6212,26015,1170,1,43,40,6,20,450,8,3600,2021-03-15,202103
6213,27666,1101,0,46,40,9,10,4,7,28,2021-03-15,202103
6214,34526,1366,1,47,40,7,10,100,18,1800,2021-03-15,202103
6215,38578,1658,1,39,30,6,20,314,7,2198,2021-03-15,202103
6216,25984,1229,0,45,40,6,20,187,2,374,2021-03-15,202103
6217,36861,1374,0,52,50,6,10,20,9,180,2021-03-15,202103
6218,34454,1665,0,41,40,9,20,467,2,934,2021-03-15,202103
6219,38886,1127,0,31,30,9,10,4,1,4,2021-03-15,202103
6220,23390,1371,1,47,40,7,10,91,15,1365,2021-03-15,202103
6221,18635,1363,0,60,60,8,30,632,4,2528,2021-03-16,202103
6222,26892,1165,0,41,40,9,20,119,3,357,2021-03-16,202103
6223,34409,1122,0,40,40,9,10,33,2,66,2021-03-16,202103
6224,29756,1591,1,48,40,6,10,33,9,297,2021-03-16,202103
6225,26093,1392,1,49,40,5,10,65,12,780,2021-03-16,202103
6226,49297,1301,1,29,20,5,30,1188,4,4752,2021-03-16,202103
6227,27525,1826,1,46,40,9,10,47,10,470,2021-03-16,202103
6228,25038,1331,1,38,30,7,10,62,9,558,2021-03-16,202103
6229,45177,1633,1,45,40,6,20,469,8,3752,2021-03-16,202103
6230,18680,1373,0,62,60,7,10,36,16,576,2021-03-16,202103
6231,22656,1571,1,45,40,9,30,1411,1,1411,2021-03-16,202103
6232,31280,1684,0,56,50,9,30,1169,4,4676,2021-03-16,202103
6233,15608,1283,1,30,30,6,20,302,9,2718,2021-03-16,202103
6234,49200,1485,1,39,30,7,10,22,19,418,2021-03-16,202103
6235,43124,1276,0,41,40,7,20,432,3,1296,2021-03-16,202103
6236,34786,1189,0,54,50,9,10,3,11,33,2021-03-16,202103
6237,28375,1141,1,43,40,7,10,99,4,396,2021-03-16,202103
6238,45923,1957,0,58,50,7,10,47,20,940,2021-03-16,202103
6239,30093,1737,1,27,20,7,10,66,7,462,2021-03-17,202103
6240,43636,1796,1,40,40,5,10,28,17,476,2021-03-17,202103
6241,32967,1922,0,55,50,6,10,16,3,48,2021-03-17,202103
6242,16291,1792,1,38,30,9,20,212,9,1908,2021-03-17,202103
6243,26500,1994,1,53,50,9,20,330,3,990,2021-03-17,202103
6244,16838,1495,0,35,30,9,20,319,1,319,2021-03-17,202103
6245,34860,1403,1,46,40,9,10,10,7,70,2021-03-17,202103
6246,42293,1205,1,55,50,9,10,86,20,1720,2021-03-17,202103
6247,27334,1020,1,47,40,8,20,382,10,3820,2021-03-17,202103
6248,23412,1212,1,51,50,9,20,174,1,174,2021-03-17,202103
6249,40804,1034,0,37,30,9,20,207,5,1035,2021-03-17,202103
6250,25189,1553,1,28,20,8,10,43,7,301,2021-03-17,202103
6251,32069,1449,0,38,30,7,20,346,4,1384,2021-03-17,202103
6252,31459,1302,0,56,50,9,10,65,20,1300,2021-03-17,202103
6253,27360,1171,0,47,40,6,10,3,7,21,2021-03-17,202103
6254,36554,1430,1,39,30,9,10,51,7,357,2021-03-17,202103
6255,30571,1029,1,34,30,5,10,12,1,12,2021-03-17,202103
6256,42698,1683,1,43,40,6,20,100,7,700,2021-03-18,202103
6257,24594,1344,1,63,60,7,20,255,2,510,2021-03-18,202103
6258,15496,1770,1,58,50,6,10,13,12,156,2021-03-18,202103
6259,46450,1253,1,48,40,6,20,166,7,1162,2021-03-18,202103
6260,10414,1234,0,38,30,9,10,86,18,1548,2021-03-18,202103
6261,26157,1161,0,34,30,6,10,23,8,184,2021-03-18,202103
6262,11743,1054,1,53,50,7,30,1670,3,5010,2021-03-18,202103
6263,28688,1698,0,51,50,7,10,78,19,1482,2021-03-18,202103
6264,19480,1978,1,38,30,6,20,478,8,3824,2021-03-18,202103
6265,17721,1167,1,27,20,9,10,19,15,285,2021-03-18,202103
6266,45514,1385,1,37,30,5,10,27,14,378,2021-03-18,202103
6267,35911,1794,0,57,50,7,20,158,2,316,2021-03-18,202103
6268,47564,1657,1,54,50,6,20,195,9,1755,2021-03-18,202103
6269,38834,1679,0,49,40,5,20,127,9,1143,2021-03-19,202103
6270,45761,1108,1,30,30,5,10,20,18,360,2021-03-19,202103
6271,14136,1133,1,45,40,7,10,74,7,518,2021-03-19,202103
6272,26840,1428,0,39,30,5,20,233,8,1864,2021-03-19,202103
6273,35110,1977,1,42,40,9,10,47,3,141,2021-03-19,202103
6274,41980,1320,0,41,40,5,10,77,10,770,2021-03-19,202103
6275,38131,1018,1,43,40,9,10,39,16,624,2021-03-19,202103
6276,45746,1789,0,74,70,9,10,70,13,910,2021-03-19,202103
6277,23109,1515,0,61,60,6,20,494,4,1976,2021-03-19,202103
6278,46656,1641,0,43,40,9,10,72,15,1080,2021-03-19,202103
6279,45870,1892,1,49,40,6,20,326,8,2608,2021-03-19,202103
6280,19553,1705,0,55,50,5,20,139,7,973,2021-03-19,202103
6281,12333,1321,1,50,50,7,20,394,5,1970,2021-03-19,202103
6282,42111,1111,1,40,40,8,10,87,4,348,2021-03-20,202103
6283,20700,1673,0,35,30,9,10,87,11,957,2021-03-20,202103
6284,48954,1309,0,45,40,9,10,28,17,476,2021-03-20,202103
6285,16129,1370,0,43,40,5,20,238,2,476,2021-03-20,202103
6286,12958,1258,1,54,50,6,10,90,16,1440,2021-03-20,202103
6287,36490,1169,0,51,50,8,10,46,5,230,2021-03-20,202103
6288,30483,1901,1,45,40,9,10,18,12,216,2021-03-20,202103
6289,40297,1574,0,42,40,9,10,34,19,646,2021-03-20,202103
6290,35383,1441,0,65,60,7,10,69,20,1380,2021-03-20,202103
6291,23930,1690,0,42,40,5,10,20,10,200,2021-03-20,202103
6292,47446,1190,1,42,40,9,20,140,2,280,2021-03-20,202103
6293,44229,1082,1,58,50,9,10,43,8,344,2021-03-20,202103
6294,21961,1182,1,43,40,6,10,19,14,266,2021-03-21,202103
6295,41797,1258,1,54,50,6,10,11,8,88,2021-03-21,202103
6296,17148,1490,0,63,60,9,30,1493,4,5972,2021-03-21,202103
6297,37422,1369,1,31,30,9,10,93,1,93,2021-03-21,202103
6298,40049,1064,0,43,40,6,10,90,15,1350,2021-03-21,202103
6299,43556,1093,0,60,60,9,10,85,19,1615,2021-03-21,202103
6300,16209,1407,1,37,30,9,10,60,13,780,2021-03-21,202103
6301,15077,1760,0,45,40,9,10,15,16,240,2021-03-21,202103
6302,34254,1238,1,54,50,5,10,34,12,408,2021-03-21,202103
6303,37510,1561,0,61,60,5,20,139,3,417,2021-03-21,202103
6304,46729,1979,1,64,60,9,10,15,11,165,2021-03-21,202103
6305,47282,1704,0,39,30,6,30,1570,4,6280,2021-03-21,202103
6306,40781,1820,0,41,40,5,10,86,19,1634,2021-03-21,202103
6307,19438,1078,1,36,30,6,10,86,18,1548,2021-03-21,202103
6308,26617,1907,0,37,30,9,10,29,6,174,2021-03-21,202103
6309,28282,1143,1,46,40,9,20,338,6,2028,2021-03-21,202103
6310,25941,1432,1,47,40,5,10,89,19,1691,2021-03-21,202103
6311,22890,1855,0,38,30,7,10,56,10,560,2021-03-21,202103
6312,27472,1446,1,61,60,5,20,335,10,3350,2021-03-21,202103
6313,19829,1663,0,53,50,6,10,31,3,93,2021-03-21,202103
6314,16575,1273,1,37,30,6,10,64,18,1152,2021-03-21,202103
6315,42535,1695,1,39,30,8,20,451,5,2255,2021-03-22,202103
6316,46423,1335,1,41,40,6,10,37,6,222,2021-03-22,202103
6317,19750,1017,1,51,50,5,10,97,10,970,2021-03-22,202103
6318,30694,1840,0,45,40,7,10,59,5,295,2021-03-22,202103
6319,30462,1779,0,37,30,6,10,62,15,930,2021-03-22,202103
6320,35256,1159,1,51,50,9,10,80,19,1520,2021-03-22,202103
6321,18790,1476,0,52,50,6,30,529,4,2116,2021-03-22,202103
6322,11472,1761,0,40,40,9,30,1233,5,6165,2021-03-22,202103
6323,37985,1512,0,40,40,6,10,37,11,407,2021-03-22,202103
6324,17964,1743,0,46,40,9,30,1007,3,3021,2021-03-22,202103
6325,49878,1265,1,48,40,5,20,348,5,1740,2021-03-22,202103
6326,20776,1076,1,57,50,5,10,45,11,495,2021-03-22,202103
6327,17965,1595,1,33,30,6,30,1974,2,3948,2021-03-22,202103
6328,43663,1044,1,52,50,8,10,18,14,252,2021-03-22,202103
6329,48623,1002,1,35,30,6,20,439,10,4390,2021-03-22,202103
6330,15190,1426,0,53,50,9,10,44,8,352,2021-03-22,202103
6331,19507,1681,0,54,50,8,10,58,7,406,2021-03-22,202103
6332,32921,1012,0,40,40,6,10,73,17,1241,2021-03-23,202103
6333,40257,1769,1,55,50,5,10,59,4,236,2021-03-23,202103
6334,37959,1360,0,45,40,7,10,54,5,270,2021-03-23,202103
6335,20579,1480,1,54,50,6,20,274,2,548,2021-03-23,202103
6336,26430,1311,0,46,40,7,10,8,14,112,2021-03-23,202103
6337,43414,1608,1,30,30,9,20,434,2,868,2021-03-23,202103
6338,18689,1290,1,51,50,6,20,138,5,690,2021-03-23,202103
6339,14765,1190,1,42,40,6,20,351,7,2457,2021-03-23,202103
6340,41267,1494,1,53,50,9,10,94,10,940,2021-03-23,202103
6341,46699,1099,1,39,30,9,10,41,7,287,2021-03-23,202103
6342,32136,1927,1,57,50,5,10,41,11,451,2021-03-23,202103
6343,29658,1344,1,63,60,9,10,56,7,392,2021-03-23,202103
6344,19727,1150,0,59,50,7,20,167,1,167,2021-03-23,202103
6345,44050,1419,1,50,50,6,10,58,3,174,2021-03-23,202103
6346,12852,1883,0,28,20,5,10,96,12,1152,2021-03-23,202103
6347,28607,1053,0,28,20,9,10,60,10,600,2021-03-23,202103
6348,46364,1460,1,36,30,9,10,2,18,36,2021-03-24,202103
6349,27870,1205,1,55,50,6,10,26,13,338,2021-03-24,202103
6350,11173,1919,0,50,50,9,10,36,19,684,2021-03-24,202103
6351,41838,1438,0,41,40,9,10,30,5,150,2021-03-24,202103
6352,17188,1113,1,71,70,7,10,47,12,564,2021-03-24,202103
6353,40700,1587,1,39,30,9,30,1708,3,5124,2021-03-24,202103
6354,39023,1814,1,26,20,9,20,376,6,2256,2021-03-24,202103
6355,19124,1379,1,38,30,5,20,131,7,917,2021-03-24,202103
6356,18424,1235,1,36,30,9,10,32,14,448,2021-03-24,202103
6357,49367,1234,0,38,30,7,10,20,3,60,2021-03-24,202103
6358,22129,1736,0,37,30,8,10,43,12,516,2021-03-24,202103
6359,41408,1428,0,39,30,6,20,254,10,2540,2021-03-24,202103
6360,28805,1366,1,47,40,5,10,29,10,290,2021-03-24,202103
6361,41589,1998,1,43,40,6,10,61,5,305,2021-03-24,202103
6362,13800,1531,0,51,50,7,10,76,10,760,2021-03-24,202103
6363,25082,1015,0,61,60,7,10,17,9,153,2021-03-24,202103
6364,12697,1400,0,46,40,9,30,1308,4,5232,2021-03-24,202103
6365,36773,1700,0,47,40,8,10,50,5,250,2021-03-24,202103
6366,18997,1361,0,37,30,8,30,914,5,4570,2021-03-24,202103
6367,16180,1983,1,55,50,9,10,30,8,240,2021-03-24,202103
6368,38557,1665,0,41,40,9,20,214,7,1498,2021-03-24,202103
6369,23857,1394,1,44,40,7,20,132,6,792,2021-03-24,202103
6370,44459,1767,0,47,40,5,30,1224,4,4896,2021-03-24,202103
6371,29294,1329,1,37,30,6,30,563,5,2815,2021-03-25,202103
6372,42312,1489,0,45,40,9,30,1268,5,6340,2021-03-25,202103
6373,14065,1431,0,50,50,8,10,8,15,120,2021-03-25,202103
6374,22300,1372,1,42,40,8,20,366,8,2928,2021-03-25,202103
6375,36373,1413,0,35,30,6,10,99,3,297,2021-03-25,202103
6376,31756,1139,1,29,20,9,20,365,3,1095,2021-03-25,202103
6377,47982,1027,0,50,50,6,10,16,11,176,2021-03-25,202103
6378,13575,1681,0,54,50,7,20,189,8,1512,2021-03-25,202103
6379,25951,1581,0,54,50,7,10,54,5,270,2021-03-25,202103
6380,30574,1848,0,60,60,8,10,76,18,1368,2021-03-25,202103
6381,48818,1376,1,48,40,6,30,968,3,2904,2021-03-25,202103
6382,34529,1237,1,27,20,8,10,76,18,1368,2021-03-25,202103
6383,32235,1113,1,71,70,9,20,473,3,1419,2021-03-25,202103
6384,10130,1592,0,39,30,6,10,11,15,165,2021-03-25,202103
6385,31726,1635,1,60,60,6,20,489,8,3912,2021-03-25,202103
6386,17168,1525,0,40,40,9,20,384,8,3072,2021-03-25,202103
6387,44971,1417,0,36,30,6,20,471,8,3768,2021-03-25,202103
6388,26872,1224,1,68,60,6,10,60,10,600,2021-03-25,202103
6389,18914,1575,1,44,40,7,20,101,2,202,2021-03-25,202103
6390,38647,1353,1,51,50,9,10,70,6,420,2021-03-25,202103
6391,12200,1708,0,30,30,7,10,86,3,258,2021-03-26,202103
6392,18700,1309,0,45,40,6,30,1656,1,1656,2021-03-26,202103
6393,30816,1868,0,52,50,6,20,351,2,702,2021-03-26,202103
6394,23299,1401,1,45,40,9,10,86,17,1462,2021-03-26,202103
6395,41855,1561,0,61,60,5,20,103,3,309,2021-03-26,202103
6396,32697,1109,0,45,40,9,30,892,3,2676,2021-03-26,202103
6397,10044,1189,0,54,50,9,10,61,9,549,2021-03-26,202103
6398,23153,1535,1,54,50,6,20,445,10,4450,2021-03-26,202103
6399,35107,1210,1,54,50,7,10,81,18,1458,2021-03-26,202103
6400,25722,1414,1,43,40,7,20,411,4,1644,2021-03-26,202103
6401,26438,1031,0,51,50,6,10,7,19,133,2021-03-26,202103
6402,23115,1827,1,34,30,9,10,51,12,612,2021-03-26,202103
6403,19003,1161,0,34,30,6,20,402,2,804,2021-03-26,202103
6404,45208,1158,1,39,30,7,10,84,5,420,2021-03-26,202103
6405,21494,1085,0,35,30,9,30,1452,2,2904,2021-03-26,202103
6406,46179,1919,0,50,50,9,10,33,18,594,2021-03-26,202103
6407,18012,1364,1,53,50,9,10,40,19,760,2021-03-26,202103
6408,29466,1873,0,62,60,9,10,78,9,702,2021-03-26,202103
6409,47053,1487,0,40,40,9,10,28,17,476,2021-03-26,202103
6410,42091,1428,0,39,30,5,10,31,18,558,2021-03-27,202103
6411,41603,1668,0,28,20,5,30,592,3,1776,2021-03-27,202103
6412,20419,1735,0,36,30,9,10,53,5,265,2021-03-27,202103
6413,21895,1993,1,41,40,5,10,45,13,585,2021-03-27,202103
6414,24897,1015,0,61,60,7,10,24,11,264,2021-03-27,202103
6415,11685,1167,1,27,20,7,10,39,18,702,2021-03-27,202103
6416,46756,1763,0,44,40,9,10,30,1,30,2021-03-27,202103
6417,24648,1911,1,33,30,6,10,85,4,340,2021-03-27,202103
6418,35111,1547,0,58,50,6,10,98,14,1372,2021-03-27,202103
6419,15405,1155,1,39,30,9,10,99,5,495,2021-03-27,202103
6420,28497,1135,0,60,60,5,10,79,20,1580,2021-03-27,202103
6421,21174,1206,0,39,30,6,10,14,11,154,2021-03-27,202103
6422,45886,1195,0,39,30,9,10,36,15,540,2021-03-27,202103
6423,44506,1493,1,41,40,9,10,42,8,336,2021-03-27,202103
6424,42122,1164,1,36,30,6,10,7,16,112,2021-03-27,202103
6425,41389,1588,0,55,50,6,10,46,15,690,2021-03-27,202103
6426,42832,1153,1,48,40,9,10,29,10,290,2021-03-27,202103
6427,35593,1314,0,26,20,5,10,74,12,888,2021-03-27,202103
6428,13683,1691,0,42,40,7,10,94,14,1316,2021-03-27,202103
6429,40330,1428,0,39,30,9,10,11,13,143,2021-03-27,202103
6430,34078,1219,0,51,50,5,10,92,8,736,2021-03-27,202103
6431,25408,1606,0,50,50,6,20,409,5,2045,2021-03-27,202103
6432,19399,1609,1,45,40,5,20,432,5,2160,2021-03-27,202103
6433,43364,1621,0,65,60,6,10,68,1,68,2021-03-27,202103
6434,27013,1327,0,34,30,8,20,382,2,764,2021-03-27,202103
6435,18537,1167,1,27,20,9,20,391,6,2346,2021-03-27,202103
6436,14271,1848,0,60,60,9,20,287,4,1148,2021-03-28,202103
6437,44147,1863,0,60,60,9,10,42,6,252,2021-03-28,202103
6438,18043,1610,1,41,40,9,10,31,9,279,2021-03-28,202103
6439,11756,1948,0,52,50,5,10,2,10,20,2021-03-28,202103
6440,12055,1635,1,60,60,9,20,493,5,2465,2021-03-28,202103
6441,29817,1757,0,56,50,5,30,1374,4,5496,2021-03-28,202103
6442,12109,1493,1,41,40,9,20,265,2,530,2021-03-28,202103
6443,23279,1885,0,37,30,7,10,67,20,1340,2021-03-28,202103
6444,18497,1805,1,41,40,9,20,413,6,2478,2021-03-28,202103
6445,22605,1207,1,36,30,7,20,496,4,1984,2021-03-28,202103
6446,16018,1283,1,30,30,6,10,46,14,644,2021-03-28,202103
6447,31918,1860,1,45,40,7,10,36,20,720,2021-03-28,202103
6448,30670,1834,1,54,50,9,10,3,17,51,2021-03-28,202103
6449,19697,1584,0,48,40,9,10,64,1,64,2021-03-28,202103
6450,12266,1279,0,37,30,5,10,52,6,312,2021-03-28,202103
6451,17013,1715,0,40,40,9,20,453,1,453,2021-03-28,202103
6452,17450,1955,0,53,50,5,20,413,9,3717,2021-03-28,202103
6453,17312,1277,1,39,30,5,10,4,4,16,2021-03-28,202103
6454,31381,1862,1,44,40,7,10,57,11,627,2021-03-28,202103
6455,25691,1819,1,60,60,6,20,345,10,3450,2021-03-29,202103
6456,22908,1702,1,48,40,5,10,68,7,476,2021-03-29,202103
6457,33755,1351,1,47,40,7,10,83,9,747,2021-03-29,202103
6458,41549,1122,0,40,40,9,20,282,2,564,2021-03-29,202103
6459,16486,1852,0,56,50,6,10,4,8,32,2021-03-29,202103
6460,16757,1845,0,69,60,5,20,104,6,624,2021-03-29,202103
6461,17377,1313,0,44,40,7,10,7,10,70,2021-03-29,202103
6462,47067,1401,1,45,40,6,10,1,11,11,2021-03-29,202103
6463,12015,1838,0,42,40,5,10,47,17,799,2021-03-29,202103
6464,32432,1108,1,30,30,9,10,10,3,30,2021-03-29,202103
6465,31808,1919,0,50,50,9,20,477,5,2385,2021-03-29,202103
6466,14723,1897,0,41,40,5,10,54,7,378,2021-03-30,202103
6467,47934,1892,1,49,40,9,10,42,12,504,2021-03-30,202103
6468,17324,1215,1,40,40,7,20,411,9,3699,2021-03-30,202103
6469,42897,1678,1,35,30,5,10,37,19,703,2021-03-30,202103
6470,46612,1264,0,54,50,9,30,819,2,1638,2021-03-30,202103
6471,23648,1134,0,14,10,6,10,10,9,90,2021-03-30,202103
6472,45040,1620,0,51,50,6,20,199,10,1990,2021-03-30,202103
6473,21189,1082,1,58,50,7,10,58,1,58,2021-03-30,202103
6474,23023,1651,1,49,40,9,20,182,6,1092,2021-03-30,202103
6475,37647,1813,1,44,40,5,10,25,13,325,2021-03-30,202103
6476,48908,1101,0,46,40,6,30,1663,5,8315,2021-03-30,202103
6477,41180,1710,0,54,50,9,10,33,20,660,2021-03-30,202103
6478,11195,1170,1,43,40,5,20,119,1,119,2021-03-30,202103
6479,46712,1070,1,38,30,9,10,6,1,6,2021-03-30,202103
6480,35119,1690,0,42,40,9,30,1447,1,1447,2021-03-30,202103
6481,16481,1449,0,38,30,9,20,374,10,3740,2021-03-30,202103
6482,20280,1010,0,57,50,5,30,579,2,1158,2021-03-31,202103
6483,46486,1354,0,37,30,9,20,120,10,1200,2021-03-31,202103
6484,43729,1282,1,44,40,6,20,370,7,2590,2021-03-31,202103
6485,42268,1079,1,28,20,7,10,95,14,1330,2021-03-31,202103
6486,41282,1779,0,37,30,7,20,197,2,394,2021-03-31,202103
6487,37906,1867,1,40,40,7,10,84,3,252,2021-03-31,202103
6488,39723,1759,0,60,60,7,10,5,18,90,2021-03-31,202103
6489,41975,1076,1,57,50,7,20,280,3,840,2021-03-31,202103
6490,18388,1562,1,43,40,9,30,550,3,1650,2021-03-31,202103
6491,10925,1539,0,48,40,6,10,28,2,56,2021-03-31,202103
6492,10146,1567,1,35,30,9,10,53,12,636,2021-03-31,202103
6493,30509,1363,0,60,60,7,10,24,19,456,2021-03-31,202103
6494,47715,1932,1,47,40,9,10,28,16,448,2021-03-31,202103
6495,34686,1682,0,43,40,7,10,66,4,264,2021-03-31,202103
6496,20168,1386,0,48,40,7,10,85,6,510,2021-03-31,202103
6497,14198,1920,1,51,50,6,20,451,10,4510,2021-03-31,202103
6498,23792,1923,0,43,40,7,30,1260,4,5040,2021-03-31,202103
6499,15669,1038,1,67,60,9,10,63,11,693,2021-03-31,202103
6500,34624,1325,1,55,50,9,20,229,3,687,2021-04-01,202104
6501,39569,1930,0,39,30,9,20,418,2,836,2021-04-01,202104
6502,17259,1981,1,47,40,9,20,347,2,694,2021-04-01,202104
6503,13366,1630,1,50,50,9,10,23,1,23,2021-04-02,202104
6504,40221,1539,0,48,40,9,10,16,13,208,2021-04-03,202104
6505,18835,1589,1,42,40,9,10,18,10,180,2021-04-03,202104
6506,13729,1349,1,37,30,9,10,62,12,744,2021-04-03,202104
6507,36494,1284,0,29,20,9,20,106,4,424,2021-04-03,202104
6508,17558,1343,1,39,30,9,10,4,11,44,2021-04-04,202104
6509,26847,1659,1,51,50,9,10,79,15,1185,2021-04-04,202104
6510,44829,1237,1,27,20,9,10,49,4,196,2021-04-04,202104
6511,16440,1576,1,57,50,9,10,62,14,868,2021-04-04,202104
6512,35295,1624,0,52,50,9,10,33,5,165,2021-04-04,202104
6513,22255,1599,1,39,30,9,20,387,8,3096,2021-04-04,202104
6514,46897,1170,1,43,40,9,10,6,4,24,2021-04-05,202104
6515,37775,1310,0,56,50,9,10,93,4,372,2021-04-05,202104
6516,33565,1965,1,47,40,9,20,110,3,330,2021-04-05,202104
6517,33403,1602,1,31,30,9,20,106,6,636,2021-04-06,202104
6518,48077,1841,0,46,40,9,10,8,20,160,2021-04-06,202104
6519,23239,1587,1,39,30,9,10,41,15,615,2021-04-07,202104
6520,16425,1008,1,62,60,9,10,16,10,160,2021-04-07,202104
6521,46376,1616,0,47,40,9,10,28,6,168,2021-04-08,202104
6522,20624,1796,1,40,40,9,20,449,6,2694,2021-04-08,202104
6523,22504,1675,1,43,40,9,10,35,19,665,2021-04-08,202104
6524,17981,1376,1,48,40,9,20,299,2,598,2021-04-08,202104
6525,35084,1842,0,61,60,9,10,60,12,720,2021-04-08,202104
6526,32016,1360,0,45,40,9,10,84,10,840,2021-04-08,202104
6527,30778,1481,1,47,40,9,10,61,9,549,2021-04-08,202104
6528,15587,1552,1,47,40,9,10,42,17,714,2021-04-08,202104
6529,42022,1813,1,44,40,9,10,90,11,990,2021-04-09,202104
