,CUSTNO,년도,반기,구매합계,평균구매,구매빈도,고정고객여부
35752,8953,2014,1,18245021,114031,160,고정고객
35756,8954,2014,1,2970963,8073,368,고정고객
35760,8955,2014,1,6468100,37388,173,고정고객
35764,8956,2014,1,8048280,82125,98,고정고객
35768,8957,2014,1,21594172,56382,383,고정고객
35772,8958,2014,1,1067570,5619,190,고정고객
35776,8959,2014,1,5436894,37496,145,고정고객
35780,8960,2014,1,5412870,20581,263,고정고객
35784,8961,2014,1,2603533,7726,337,고정고객
35788,8962,2014,1,2418241,10034,241,고정고객
35792,8963,2014,1,18264769,52788,346,고정고객
35796,8964,2014,1,14995610,89794,167,고정고객
35800,8965,2014,1,16205006,54932,295,고정고객
35804,8966,2014,1,8309230,24656,337,고정고객
35808,8967,2014,1,26160487,136253,192,고정고객
35812,8968,2014,1,5464090,27050,202,고정고객
35816,8969,2014,1,2065830,3840,538,고정고객
35820,8970,2014,1,29310890,142980,205,고정고객
35824,8971,2014,1,5239170,27146,193,고정고객
35828,8972,2014,1,29728990,225220,132,고정고객
35832,8973,2014,1,2380682,5982,398,고정고객
35836,8974,2014,1,3012442,6878,438,고정고객
35840,8975,2014,1,3034057,5790,524,고정고객
35844,8976,2014,1,3855274,15119,255,고정고객
35848,8977,2014,1,14319137,64792,221,고정고객
35852,8978,2014,1,16547690,125361,132,고정고객
35856,8979,2014,1,2460973,4041,609,고정고객
35860,8980,2014,1,7938252,38349,207,고정고객
35864,8981,2014,1,2295130,15508,148,고정고객
35868,8982,2014,1,3579734,6741,531,고정고객
35872,8983,2014,1,3604866,24861,145,고정고객
35876,8984,2014,1,17413270,134987,129,고정고객
35880,8985,2014,1,23311732,64575,361,고정고객
35884,8986,2014,1,4087730,7274,562,고정고객
35888,8987,2014,1,2002668,7673,261,고정고객
35892,8988,2014,1,7048291,16430,429,고정고객
35896,8989,2014,1,3650072,7185,508,고정고객
35900,8990,2014,1,2065880,14447,143,고정고객
35904,8991,2014,1,50325750,151128,333,고정고객
35908,8992,2014,1,2199129,4876,451,고정고객
35912,8993,2014,1,41221350,166215,248,고정고객
35916,8994,2014,1,41717590,278117,150,고정고객
35920,8995,2014,1,2316829,9574,242,고정고객
35924,8996,2014,1,3479920,14146,246,고정고객
35928,8997,2014,1,20325690,135505,150,고정고객
35932,8998,2014,1,5237912,26321,199,고정고객
35936,8999,2014,1,6241496,6989,893,고정고객
35940,9000,2014,1,11934263,62483,191,고정고객
35944,9001,2014,1,10891350,57626,189,고정고객
35948,9002,2014,1,13244780,71983,184,고정고객
35952,9003,2014,1,3288406,5602,587,고정고객
35956,9004,2014,1,5203492,11461,454,고정고객
35960,9005,2014,1,12553559,29889,420,고정고객
35964,9006,2014,1,4327376,7868,550,고정고객
35968,9007,2014,1,1809277,7355,246,고정고객
35972,9008,2014,1,16916629,47253,358,고정고객
35976,9009,2014,1,6700710,46212,145,고정고객
35980,9010,2014,1,15335288,53808,285,고정고객
35984,9011,2014,1,3122310,38077,82,고정고객
35988,9012,2014,1,4073908,33121,123,고정고객
35992,9013,2014,1,1630108,4015,406,고정고객
35996,9014,2014,1,7445667,10103,737,고정고객
36000,9015,2014,1,1607134,3644,441,고정고객
36004,9016,2014,1,4063310,21613,188,고정고객
36008,9017,2014,1,10277643,11282,911,고정고객
36012,9018,2014,1,1893706,5739,330,고정고객
36016,9019,2014,1,20860394,79317,263,고정고객
36020,9020,2014,1,2074192,5531,375,고정고객
36024,9021,2014,1,2668598,5132,520,고정고객
36028,9022,2014,1,4193688,23298,180,고정고객
36032,9023,2014,1,6359353,8536,745,고정고객
36036,9024,2014,1,8841970,35087,252,고정고객
36040,9025,2014,1,3765351,33029,114,고정고객
36044,9026,2014,1,1820690,3139,580,고정고객
36048,9027,2014,1,18068898,96111,188,고정고객
36052,9028,2014,1,14046211,24093,583,고정고객
36056,9029,2014,1,1463950,13682,107,고정고객
36060,9030,2014,1,13449688,44832,300,고정고객
36064,9031,2014,1,15500510,97487,159,고정고객
36068,9032,2014,1,2674255,8463,316,고정고객
36072,9033,2014,1,16871880,87874,192,고정고객
36079,9035,2014,1,10482870,49215,213,고정고객
36083,9036,2014,1,44196910,249700,177,고정고객
36087,9037,2014,1,1862687,5560,335,고정고객
36091,9038,2014,1,8118624,22615,359,고정고객
36095,9039,2014,1,38717751,50088,773,고정고객
36099,9040,2014,1,9429594,20955,450,고정고객
36103,9041,2014,1,10486870,120539,87,고정고객
36107,9042,2014,1,6410885,9198,697,고정고객
36111,9043,2014,1,15102464,42304,357,고정고객
36115,9044,2014,1,15023540,58006,259,고정고객
36119,9045,2014,1,4189062,6505,644,고정고객
36123,9046,2014,1,1622513,5733,283,고정고객
36127,9047,2014,1,4017458,6685,601,고정고객
36131,9048,2014,1,8468950,141149,60,고정고객
36135,9049,2014,1,6416606,21605,297,고정고객
36139,9050,2014,1,557014,3548,157,고정고객
36143,9051,2014,1,11160577,73911,151,고정고객
36147,9052,2014,1,4968951,22484,221,고정고객
36151,9053,2014,1,4252951,4125,1031,고정고객
36155,9054,2014,1,3087944,14100,219,고정고객
36159,9055,2014,1,3504820,54763,64,고정고객
36163,9056,2014,1,4487690,52796,85,고정고객
36167,9057,2014,1,39000,39000,1,고정고객
36171,9058,2014,1,23282799,40282,578,고정고객
36175,9059,2014,1,3325370,32602,102,고정고객
36179,9060,2014,1,5675941,14015,405,고정고객
36183,9061,2014,1,10667480,77301,138,고정고객
36187,9062,2014,1,4018340,39786,101,고정고객
36191,9063,2014,1,3418588,5669,603,고정고객
36195,9064,2014,1,3679838,4973,740,고정고객
36199,9065,2014,1,2744226,5705,481,고정고객
36203,9066,2014,1,3243522,7097,457,고정고객
36207,9067,2014,1,5857020,48405,121,고정고객
36211,9068,2014,1,5231542,9742,537,고정고객
36215,9069,2014,1,15323770,69654,220,고정고객
36219,9070,2014,1,17809096,88164,202,고정고객
36223,9071,2014,1,8874617,27057,328,고정고객
36227,9072,2014,1,2998210,12188,246,고정고객
36231,9073,2014,1,3358545,7997,420,고정고객
36235,9074,2014,1,4577329,28788,159,고정고객
36239,9075,2014,1,12883000,135611,95,고정고객
36243,9076,2014,1,5324864,15991,333,고정고객
36247,9077,2014,1,11319467,52405,216,고정고객
36251,9078,2014,1,7636570,26063,293,고정고객
36255,9079,2014,1,3346994,7324,457,고정고객
36259,9080,2014,1,3715558,8060,461,고정고객
36263,9081,2014,1,8584680,52992,162,고정고객
36267,9082,2014,1,5177032,9842,526,고정고객
36271,9083,2014,1,13306530,70405,189,고정고객
36275,9084,2014,1,887486,2386,372,고정고객
36279,9085,2014,1,3000010,15873,189,고정고객
36283,9086,2014,1,16853276,108034,156,고정고객
36287,9087,2014,1,4463663,10309,433,고정고객
36291,9088,2014,1,5409662,10423,519,고정고객
36295,9089,2014,1,1495036,3976,376,고정고객
36299,9090,2014,1,6401210,25708,249,고정고객
36303,9091,2014,1,3989830,19275,207,고정고객
36307,9092,2014,1,18039240,41854,431,고정고객
36311,9093,2014,1,2417296,10602,228,고정고객
36315,9094,2014,1,14656435,46089,318,고정고객
36319,9095,2014,1,7344500,29978,245,고정고객
36323,9096,2014,1,7664290,49447,155,고정고객
36327,9097,2014,1,3016612,10890,277,고정고객
36331,9098,2014,1,5678716,15389,369,고정고객
36335,9099,2014,1,17297716,39674,436,고정고객
36339,9100,2014,1,3304660,5554,595,고정고객
36343,9101,2014,1,4198371,10877,386,고정고객
36347,9102,2014,1,2609265,5219,500,고정고객
36351,9103,2014,1,6681689,15117,442,고정고객
36355,9104,2014,1,1675707,8550,196,고정고객
36359,9105,2014,1,6969440,36299,192,고정고객
36363,9106,2014,1,1959911,4188,468,고정고객
36367,9107,2014,1,16395444,52889,310,고정고객
36371,9108,2014,1,2567288,3652,703,고정고객
36375,9109,2014,1,4884738,9269,527,고정고객
36379,9110,2014,1,19717994,95256,207,고정고객
36383,9111,2014,1,5173453,14781,350,고정고객
36387,9112,2014,1,2604101,5905,441,고정고객
36391,9113,2014,1,13812346,63359,218,고정고객
36395,9114,2014,1,3630982,13859,262,고정고객
36399,9115,2014,1,2777416,27230,102,고정고객
36403,9116,2014,1,6926740,34291,202,고정고객
36407,9117,2014,1,10830760,44388,244,고정고객
36411,9118,2014,1,2192032,5753,381,고정고객
36415,9119,2014,1,12549290,76520,164,고정고객
36419,9120,2014,1,3053291,6058,504,고정고객
36423,9121,2014,1,72106540,326274,221,고정고객
36427,9122,2014,1,4889049,20804,235,고정고객
36431,9123,2014,1,11861240,82370,144,고정고객
36435,9124,2014,1,3689862,6660,554,고정고객
36439,9125,2014,1,14872070,129322,115,고정고객
36443,9126,2014,1,1888894,10155,186,고정고객
36447,9127,2014,1,18198086,31055,586,고정고객
36451,9128,2014,1,4140350,32860,126,고정고객
36455,9129,2014,1,4238140,13850,306,고정고객
36459,9130,2014,1,3182477,4112,774,고정고객
36463,9131,2014,1,3623259,4755,762,고정고객
36467,9132,2014,1,4273480,16126,265,고정고객
36471,9133,2014,1,2639915,3304,799,고정고객
36475,9134,2014,1,20355150,137535,148,고정고객
36479,9135,2014,1,3388720,12836,264,고정고객
36483,9136,2014,1,61947890,197917,313,고정고객
36487,9137,2014,1,4923767,12593,391,고정고객
36491,9138,2014,1,2756140,98434,28,고정고객
36495,9139,2014,1,28464470,148252,192,고정고객
36499,9140,2014,1,8044263,23800,338,고정고객
36503,9141,2014,1,4081581,5134,795,고정고객
36507,9142,2014,1,12297493,25200,488,고정고객
36511,9143,2014,1,2944489,8790,335,고정고객
36515,9144,2014,1,5446263,9262,588,고정고객
36519,9145,2014,1,3152516,4516,698,고정고객
36523,9146,2014,1,2819166,6024,468,고정고객
36527,9147,2014,1,1536914,6075,253,고정고객
36531,9148,2014,1,5685060,45120,126,고정고객
36535,9149,2014,1,4034260,17772,227,고정고객
36539,9150,2014,1,4545360,36363,125,고정고객
36543,9151,2014,1,30233179,100442,301,고정고객
36547,9152,2014,1,11526850,13372,862,고정고객
36551,9153,2014,1,3202534,9176,349,고정고객
36555,9154,2014,1,2151810,8276,260,고정고객
36559,9155,2014,1,5190959,6346,818,고정고객
36563,9156,2014,1,16833886,77576,217,고정고객
36567,9157,2014,1,4596168,15580,295,고정고객
36571,9158,2014,1,13669780,57678,237,고정고객
36575,9159,2014,1,11273260,41908,269,고정고객
36579,9160,2014,1,2394910,13016,184,고정고객
36583,9161,2014,1,2808964,6312,445,고정고객
36587,9162,2014,1,1361741,4829,282,고정고객
36591,9163,2014,1,10777801,19740,546,고정고객
36595,9164,2014,1,7187690,58437,123,고정고객
36599,9165,2014,1,1581501,3337,474,고정고객
36603,9166,2014,1,2075490,19218,108,고정고객
36607,9167,2014,1,2230522,5427,411,고정고객
36611,9168,2014,1,2577744,10352,249,고정고객
36615,9169,2014,1,857101,8571,100,고정고객
36619,9170,2014,1,3597592,6160,584,고정고객
36623,9171,2014,1,6639706,37512,177,고정고객
36627,9172,2014,1,3195700,23326,137,고정고객
36631,9173,2014,1,22403965,104204,215,고정고객
36635,9174,2014,1,4098822,19612,209,고정고객
36639,9175,2014,1,9450710,29441,321,고정고객
36643,9176,2014,1,2542387,9893,257,고정고객
36647,9177,2014,1,4289362,13362,321,고정고객
36651,9178,2014,1,2274101,5574,408,고정고객
36655,9179,2014,1,4949810,36665,135,고정고객
36659,9180,2014,1,14232130,139531,102,고정고객
36663,9181,2014,1,27333950,135990,201,고정고객
36667,9182,2014,1,3371320,20683,163,고정고객
36671,9183,2014,1,2573954,5362,480,고정고객
36675,9184,2014,1,5075110,69522,73,고정고객
36679,9185,2014,1,10734015,65055,165,고정고객
36683,9186,2014,1,12434930,148035,84,고정고객
36687,9187,2014,1,1965952,5491,358,고정고객
36691,9188,2014,1,4654003,15013,310,고정고객
36695,9189,2014,1,2967882,3533,840,고정고객
36699,9190,2014,1,3956206,10606,373,고정고객
36703,9191,2014,1,3437036,10415,330,고정고객
36707,9192,2014,1,28842966,94567,305,고정고객
36711,9193,2014,1,4272556,7754,551,고정고객
36715,9194,2014,1,3716106,12512,297,고정고객
36719,9195,2014,1,1302860,6264,208,고정고객
36723,9196,2014,1,5862994,10778,544,고정고객
36727,9197,2014,1,13070170,115665,113,고정고객
36731,9198,2014,1,2116665,3787,559,고정고객
36735,9199,2014,1,23045874,77858,296,고정고객
36739,9200,2014,1,4079753,12363,330,고정고객
36743,9201,2014,1,17174890,92338,186,고정고객
36747,9202,2014,1,4635314,10680,434,고정고객
36751,9203,2014,1,2476421,14315,173,고정고객
36755,9204,2014,1,1637520,5933,276,고정고객
36759,9205,2014,1,11607375,44816,259,고정고객
36763,9206,2014,1,9283960,54935,169,고정고객
36767,9207,2014,1,9581120,73138,131,고정고객
36771,9208,2014,1,1628728,4402,370,고정고객
36775,9209,2014,1,10730440,47691,225,고정고객
36779,9210,2014,1,33229129,76565,434,고정고객
36783,9211,2014,1,5122950,29108,176,고정고객
36787,9212,2014,1,3512472,7227,486,고정고객
36791,9213,2014,1,8565242,17844,480,고정고객
36795,9214,2014,1,22720698,56100,405,고정고객
36799,9215,2014,1,14537060,158012,92,고정고객
36803,9216,2014,1,4878301,5206,937,고정고객
36807,9217,2014,1,1918061,6394,300,고정고객
36811,9218,2014,1,8104513,18503,438,고정고객
36815,9219,2014,1,2112108,4117,513,고정고객
36819,9220,2014,1,6049701,24794,244,고정고객
36823,9221,2014,1,3994679,28947,138,고정고객
36827,9222,2014,1,9787250,76463,128,고정고객
36831,9223,2014,1,11932456,86467,138,고정고객
36835,9224,2014,1,871440,10893,80,고정고객
36839,9225,2014,1,12793690,61508,208,고정고객
36843,9226,2014,1,30948030,199665,155,고정고객
36847,9227,2014,1,7656515,13066,586,고정고객
36851,9228,2014,1,6999340,22725,308,고정고객
36855,9229,2014,1,22926598,128801,178,고정고객
36859,9230,2014,1,2640745,5209,507,고정고객
36863,9231,2014,1,14767595,19664,751,고정고객
36867,9232,2014,1,20079550,247896,81,고정고객
36871,9233,2014,1,12431658,36780,338,고정고객
36875,9234,2014,1,6728070,73935,91,고정고객
36879,9235,2014,1,2612123,8013,326,고정고객
36883,9236,2014,1,9975807,54812,182,고정고객
36887,9237,2014,1,7297295,16623,439,고정고객
36891,9238,2014,1,4207100,29216,144,고정고객
36895,9239,2014,1,5309510,24244,219,고정고객
36899,9240,2014,1,7710880,45627,169,고정고객
36903,9241,2014,1,1926311,5767,334,고정고객
36907,9242,2014,1,40514822,152886,265,고정고객
36911,9243,2014,1,26463450,101006,262,고정고객
36915,9244,2014,1,3694185,4091,903,고정고객
36919,9245,2014,1,23077600,94970,243,고정고객
36923,9246,2014,1,4282570,35688,120,고정고객
36927,9247,2014,1,8933740,27488,325,고정고객
36931,9248,2014,1,3752075,7595,494,고정고객
36935,9249,2014,1,2708644,14108,192,고정고객
36939,9250,2014,1,2291411,6779,338,고정고객
36943,9251,2014,1,10452017,13627,767,고정고객
36947,9252,2014,1,8581667,16040,535,고정고객
36951,9253,2014,1,16067180,77996,206,고정고객
36955,9254,2014,1,2200729,7076,311,고정고객
36959,9255,2014,1,3721034,29532,126,고정고객
36963,9256,2014,1,1380786,5458,253,고정고객
36967,9257,2014,1,13151136,39612,332,고정고객
36971,9258,2014,1,11906180,62011,192,고정고객
36975,9259,2014,1,4332510,45130,96,고정고객
36979,9260,2014,1,2454047,5913,415,고정고객
36983,9261,2014,1,11720030,99322,118,고정고객
36987,9262,2014,1,3903530,13143,297,고정고객
36991,9263,2014,1,1683081,4795,351,고정고객
36995,9264,2014,1,5121750,35568,144,고정고객
36999,9265,2014,1,10121020,36276,279,고정고객
37003,9266,2014,1,1139284,6092,187,고정고객
37007,9267,2014,1,7232817,15068,480,고정고객
37011,9268,2014,1,1715203,4331,396,고정고객
37015,9269,2014,1,7175039,13312,539,고정고객
37019,9270,2014,1,4688674,14038,334,고정고객
37023,9271,2014,1,3764680,5828,646,고정고객
37027,9272,2014,1,359672034,834506,431,고정고객
37031,9273,2014,1,4396275,22430,196,고정고객
37035,9274,2014,1,14492280,60892,238,고정고객
37039,9275,2014,1,9207370,89392,103,고정고객
37043,9276,2014,1,4490419,27381,164,고정고객
37047,9277,2014,1,5933950,60551,98,고정고객
37051,9278,2014,1,5362608,9310,576,고정고객
37055,9279,2014,1,1775260,30608,58,고정고객
37059,9280,2014,1,42253412,340753,124,고정고객
37063,9281,2014,1,1587449,3771,421,고정고객
37067,9282,2014,1,3011707,7529,400,고정고객
37071,9283,2014,1,3214014,5886,546,고정고객
37075,9284,2014,1,7234650,27719,261,고정고객
37079,9285,2014,1,4695211,13152,357,고정고객
37083,9286,2014,1,4572744,6017,760,고정고객
37087,9287,2014,1,5698596,40997,139,고정고객
37091,9288,2014,1,4595893,9155,502,고정고객
37095,9289,2014,1,3358505,8932,376,고정고객
37099,9290,2014,1,11445261,31186,367,고정고객
37103,9291,2014,1,5325472,9954,535,고정고객
37107,9292,2014,1,1828420,23746,77,고정고객
37111,9293,2014,1,6389188,7670,833,고정고객
37115,9294,2014,1,3328336,12147,274,고정고객
37119,9295,2014,1,1250138,7441,168,고정고객
37123,9296,2014,1,2980690,19230,155,고정고객
37127,9297,2014,1,13510880,187651,72,고정고객
37131,9298,2014,1,2895364,5791,500,고정고객
37135,9299,2014,1,10111030,39965,253,고정고객
37139,9300,2014,1,10583010,45227,234,고정고객
37143,9301,2014,1,3191870,9643,331,고정고객
37147,9302,2014,1,16308703,59739,273,고정고객
37151,9303,2014,1,3847864,7530,511,고정고객
37155,9304,2014,1,7916640,68840,115,고정고객
37159,9305,2014,1,1762313,6272,281,고정고객
37163,9306,2014,1,24605555,57222,430,고정고객
37167,9307,2014,1,1714830,17322,99,고정고객
37171,9308,2014,1,35443628,87515,405,고정고객
37175,9309,2014,1,5266561,7825,673,고정고객
37179,9310,2014,1,4011420,11560,347,고정고객
37183,9311,2014,1,2327845,4442,524,고정고객
37187,9312,2014,1,53364580,279396,191,고정고객
37191,9313,2014,1,98202990,345785,284,고정고객
37195,9314,2014,1,6422530,18725,343,고정고객
37199,9315,2014,1,12162924,39748,306,고정고객
37203,9316,2014,1,2978087,18497,161,고정고객
37207,9317,2014,1,2973984,5831,510,고정고객
37211,9318,2014,1,8826090,47452,186,고정고객
37215,9319,2014,1,7671720,36532,210,고정고객
37219,9320,2014,1,1259921,3806,331,고정고객
37223,9321,2014,1,11229826,30683,366,고정고객
37227,9322,2014,1,712427,12283,58,고정고객
37231,9323,2014,1,967858,4653,208,고정고객
37235,9324,2014,1,3391357,8075,420,고정고객
37239,9325,2014,1,62060016,129833,478,고정고객
37243,9326,2014,1,25232740,137884,183,고정고객
37247,9327,2014,1,6645775,23820,279,고정고객
37251,9328,2014,1,1270390,3838,331,고정고객
37255,9329,2014,1,9770180,49595,197,고정고객
37259,9330,2014,1,10090399,23090,437,고정고객
37263,9331,2014,1,3165479,15749,201,고정고객
37267,9332,2014,1,2847971,4232,673,고정고객
37271,9333,2014,1,9418323,18324,514,고정고객
37275,9334,2014,1,20784280,203767,102,고정고객
37279,9335,2014,1,1604181,9902,162,고정고객
37283,9336,2014,1,6232750,61710,101,고정고객
37287,9337,2014,1,6987120,12280,569,고정고객
37291,9338,2014,1,195200,27886,7,고정고객
37295,9339,2014,1,11995180,46135,260,고정고객
37299,9340,2014,1,7122134,33595,212,고정고객
37303,9341,2014,1,5040882,23890,211,고정고객
37307,9342,2014,1,11269669,52174,216,고정고객
37311,9343,2014,1,14883690,106312,140,고정고객
37315,9344,2014,1,3986002,9291,429,고정고객
37319,9345,2014,1,9359574,35453,264,고정고객
37323,9346,2014,1,4232114,5605,755,고정고객
37327,9347,2014,1,7360613,57059,129,고정고객
37331,9348,2014,1,29686890,118274,251,고정고객
37335,9349,2014,1,5513628,18818,293,고정고객
37339,9350,2014,1,3651294,5956,613,고정고객
37343,9351,2014,1,4554706,19890,229,고정고객
37347,9352,2014,1,2662398,7375,361,고정고객
37351,9353,2014,1,8120620,71234,114,고정고객
37355,9354,2014,1,2697313,11830,228,고정고객
37359,9355,2014,1,7039781,15205,463,고정고객
37363,9356,2014,1,2540050,5773,440,고정고객
37367,9357,2014,1,7747546,26352,294,고정고객
37371,9358,2014,1,9181322,23602,389,고정고객
37375,9359,2014,1,2089251,10343,202,고정고객
37379,9360,2014,1,4491301,14921,301,고정고객
37383,9361,2014,1,25734880,143770,179,고정고객
37387,9362,2014,1,3727360,21926,170,고정고객
37391,9363,2014,1,57724492,345656,167,고정고객
37395,9364,2014,1,3855709,9836,392,고정고객
37399,9365,2014,1,1456778,4058,359,고정고객
37403,9366,2014,1,2889585,6282,460,고정고객
37407,9367,2014,1,10693560,82258,130,고정고객
37411,9368,2014,1,3357232,12033,279,고정고객
37415,9369,2014,1,17013227,43849,388,고정고객
37419,9370,2014,1,3954510,6558,603,고정고객
37423,9371,2014,1,3320293,7346,452,고정고객
37427,9372,2014,1,2569631,5586,460,고정고객
37431,9373,2014,1,14225230,57826,246,고정고객
37435,9374,2014,1,2254070,19432,116,고정고객
37439,9375,2014,1,7395058,17649,419,고정고객
37443,9376,2014,1,4682920,15254,307,고정고객
37447,9377,2014,1,1500911,3427,438,고정고객
37451,9378,2014,1,3212278,12499,257,고정고객
37455,9379,2014,1,7069413,46509,152,고정고객
37459,9380,2014,1,2711889,8193,331,고정고객
37463,9381,2014,1,4309080,9471,455,고정고객
37467,9382,2014,1,1494800,14948,100,고정고객
37471,9383,2014,1,2315860,6000,386,고정고객
37475,9384,2014,1,26645890,50370,529,고정고객
37479,9385,2014,1,2942818,11022,267,고정고객
37483,9386,2014,1,2678688,30790,87,고정고객
37487,9387,2014,1,8036425,52185,154,고정고객
37491,9388,2014,1,23314580,84473,276,고정고객
37495,9389,2014,1,6167356,36279,170,고정고객
37499,9390,2014,1,1394670,12679,110,고정고객
37503,9391,2014,1,1208810,13431,90,고정고객
37507,9392,2014,1,4250680,30147,141,고정고객
37511,9393,2014,1,1388635,5280,263,고정고객
37515,9394,2014,1,885060,14751,60,고정고객
37519,9395,2014,1,4033540,34475,117,고정고객
37523,9396,2014,1,13722757,59925,229,고정고객
37527,9397,2014,1,35059355,104034,337,고정고객
37531,9398,2014,1,32744102,148163,221,고정고객
37535,9399,2014,1,5671575,5989,947,고정고객
37539,9400,2014,1,6934916,37896,183,고정고객
37543,9401,2014,1,1202313,3643,330,고정고객
37547,9402,2014,1,15444905,30524,506,고정고객
37551,9403,2014,1,33421160,143438,233,고정고객
37555,9404,2014,1,511674,18274,28,고정고객
37559,9405,2014,1,1676772,12421,135,고정고객
37563,9406,2014,1,156494791,431115,363,고정고객
37567,9407,2014,1,6263349,15239,411,고정고객
37571,9408,2014,1,4560660,26986,169,고정고객
37575,9409,2014,1,4090890,37190,110,고정고객
37579,9410,2014,1,2758654,7904,349,고정고객
37583,9411,2014,1,4812110,56613,85,고정고객
37587,9412,2014,1,2971600,20780,143,고정고객
37591,9413,2014,1,7984160,64912,123,고정고객
37595,9414,2014,1,3344864,8872,377,고정고객
37599,9415,2014,1,3253160,32532,100,고정고객
37603,9416,2014,1,2960295,10315,287,고정고객
37607,9417,2014,1,3292346,23186,142,고정고객
37611,9418,2014,1,18572510,52024,357,고정고객
37615,9419,2014,1,13436778,41600,323,고정고객
37619,9420,2014,1,10652130,43656,244,고정고객
37623,9421,2014,1,37197750,116607,319,고정고객
37627,9422,2014,1,3698855,4945,748,고정고객
37631,9423,2014,1,2228860,10224,218,고정고객
37635,9424,2014,1,6454869,23558,274,고정고객
37639,9425,2014,1,23879140,127696,187,고정고객
37643,9426,2014,1,3561280,7725,461,고정고객
37647,9427,2014,1,5225373,23644,221,고정고객
37651,9428,2014,1,5043285,32329,156,고정고객
37655,9429,2014,1,318540,17697,18,고정고객
37659,9430,2014,1,8334006,30196,276,고정고객
37663,9431,2014,1,6967848,46452,150,고정고객
37667,9432,2014,1,44973088,208209,216,고정고객
37671,9433,2014,1,33659003,109282,308,고정고객
37675,9434,2014,1,2438387,3444,708,고정고객
37679,9435,2014,1,14519290,131994,110,고정고객
37683,9436,2014,1,10849760,53712,202,고정고객
37687,9437,2014,1,9994761,16095,621,고정고객
37691,9438,2014,1,5329480,47164,113,고정고객
37695,9439,2014,1,8403906,29801,282,고정고객
37699,9440,2014,1,63668270,278027,229,고정고객
37703,9441,2014,1,5380744,9574,562,고정고객
37707,9442,2014,1,10057408,41906,240,고정고객
37711,9443,2014,1,10964222,46263,237,고정고객
37715,9444,2014,1,7586217,37187,204,고정고객
37719,9445,2014,1,3035051,7863,386,고정고객
37723,9446,2014,1,3908685,11200,349,고정고객
37727,9447,2014,1,5766003,17742,325,고정고객
37731,9448,2014,1,7540522,39274,192,고정고객
37735,9449,2014,1,6997423,31238,224,고정고객
37739,9450,2014,1,3150585,6819,462,고정고객
37743,9451,2014,1,7526669,19550,385,고정고객
37747,9452,2014,1,20904281,107754,194,고정고객
37751,9453,2014,1,2034844,5165,394,고정고객
37755,9454,2014,1,18432360,47752,386,고정고객
37759,9455,2014,1,2063336,6178,334,고정고객
37763,9456,2014,1,27958954,216736,129,고정고객
37767,9457,2014,1,14754850,67374,219,고정고객
37771,9458,2014,1,4518630,26271,172,고정고객
37775,9459,2014,1,3199863,4526,707,고정고객
37779,9460,2014,1,20851081,136282,153,고정고객
37783,9461,2014,1,4219283,12159,347,고정고객
37787,9462,2014,1,2879696,5115,563,고정고객
37791,9463,2014,1,6343016,41730,152,고정고객
37795,9464,2014,1,1009308,4630,218,고정고객
37799,9465,2014,1,7057040,50050,141,고정고객
37803,9466,2014,1,6490859,26279,247,고정고객
37807,9467,2014,1,16003111,85578,187,고정고객
37811,9468,2014,1,2527293,7800,324,고정고객
37815,9469,2014,1,1733060,20152,86,고정고객
37819,9470,2014,1,1136649,7893,144,고정고객
37823,9471,2014,1,1553543,10154,153,고정고객
37827,9472,2014,1,1628746,5675,287,고정고객
37831,9473,2014,1,5959530,40541,147,고정고객
37835,9474,2014,1,9755770,26225,372,고정고객
37839,9475,2014,1,2958282,5448,543,고정고객
37843,9476,2014,1,6532920,49492,132,고정고객
37847,9477,2014,1,5831948,9437,618,고정고객
37851,9478,2014,1,5170578,9151,565,고정고객
37855,9479,2014,1,21403572,62584,342,고정고객
37859,9480,2014,1,8894400,68418,130,고정고객
37863,9481,2014,1,22870165,74984,305,고정고객
37867,9482,2014,1,3074817,5846,526,고정고객
37871,9483,2014,1,2043832,9290,220,고정고객
37875,9484,2014,1,10588680,47697,222,고정고객
37879,9485,2014,1,13453750,106776,126,고정고객
37883,9486,2014,1,29364260,176893,166,고정고객
37887,9487,2014,1,6067960,43035,141,고정고객
37891,9488,2014,1,2120849,13509,157,고정고객
37895,9489,2014,1,1554275,3709,419,고정고객
37899,9490,2014,1,4396453,6014,731,고정고객
37903,9491,2014,1,3204243,4564,702,고정고객
37907,9492,2014,1,1972177,4523,436,고정고객
37911,9493,2014,1,5678811,23466,242,고정고객
37915,9494,2014,1,3566533,4221,845,고정고객
37919,9495,2014,1,7465153,25135,297,고정고객
37923,9496,2014,1,2539685,10324,246,고정고객
37927,9497,2014,1,3416053,7132,479,고정고객
37931,9498,2014,1,5518360,60641,91,고정고객
37935,9499,2014,1,4758132,12688,375,고정고객
37939,9500,2014,1,6132690,25447,241,고정고객
37943,9501,2014,1,7292150,18140,402,고정고객
37947,9502,2014,1,12918609,48566,266,고정고객
37951,9503,2014,1,7218220,128897,56,고정고객
37955,9504,2014,1,14838394,60074,247,고정고객
37959,9505,2014,1,6418660,47196,136,고정고객
37963,9506,2014,1,2940068,6350,463,고정고객
37967,9507,2014,1,4799980,30573,157,고정고객
37971,9508,2014,1,2252858,3904,577,고정고객
37975,9509,2014,1,7377980,45826,161,고정고객
37979,9510,2014,1,4990030,33946,147,고정고객
37983,9511,2014,1,1590860,17676,90,고정고객
