,CUSTNO,년도,반기,구매합계,평균구매,구매빈도,고정고객여부
46561,11660,2015,1,2170950,5231,415,고정고객
46565,11661,2015,1,1645299,4811,342,고정고객
46569,11662,2015,1,12286090,35103,350,고정고객
46573,11663,2015,1,3336386,7963,419,고정고객
46577,11664,2015,1,4770321,7951,600,고정고객
46581,11665,2015,1,5914565,10286,575,고정고객
46585,11666,2015,1,2951616,5252,562,고정고객
46589,11667,2015,1,3920657,10027,391,고정고객
46593,11668,2015,1,2183852,4550,480,고정고객
46597,11669,2015,1,2180323,5753,379,고정고객
46601,11670,2015,1,7989697,17145,466,고정고객
46605,11671,2015,1,2459912,4703,523,고정고객
46609,11672,2015,1,4974642,16204,307,고정고객
46613,11673,2015,1,4332091,9006,481,고정고객
46617,11674,2015,1,1842062,3944,467,고정고객
46621,11675,2015,1,2057795,5813,354,고정고객
46625,11676,2015,1,2707440,5761,470,고정고객
46629,11677,2015,1,4187695,10067,416,고정고객
46633,11678,2015,1,118260911,171891,688,고정고객
46637,11679,2015,1,2537677,9836,258,고정고객
46641,11680,2015,1,48222230,313131,154,고정고객
46645,11681,2015,1,12890680,48828,264,고정고객
46649,11682,2015,1,4329137,7987,542,고정고객
46653,11683,2015,1,1664013,5986,278,고정고객
46657,11684,2015,1,1143360,3194,358,고정고객
46661,11685,2015,1,4582626,12453,368,고정고객
46665,11686,2015,1,2655603,5301,501,고정고객
46669,11687,2015,1,5669585,12885,440,고정고객
46673,11688,2015,1,1108930,9398,118,고정고객
46677,11689,2015,1,7262564,8310,874,고정고객
46681,11690,2015,1,3463903,7481,463,고정고객
46685,11691,2015,1,4037615,8291,487,고정고객
46689,11692,2015,1,1602712,3001,534,고정고객
46693,11693,2015,1,3979778,4412,902,고정고객
46697,11694,2015,1,1546988,7096,218,고정고객
46701,11695,2015,1,2506530,28483,88,고정고객
46705,11696,2015,1,1738395,4119,422,고정고객
46709,11697,2015,1,2893646,12419,233,고정고객
46713,11698,2015,1,2109945,6028,350,고정고객
46717,11699,2015,1,5678898,6003,946,고정고객
46721,11700,2015,1,2649148,9428,281,고정고객
46725,11701,2015,1,6212207,20301,306,고정고객
46729,11702,2015,1,3372135,6638,508,고정고객
46733,11703,2015,1,9848170,47347,208,고정고객
46737,11704,2015,1,14411991,64919,222,고정고객
46741,11705,2015,1,4358708,22238,196,고정고객
46745,11706,2015,1,3399686,18578,183,고정고객
46749,11707,2015,1,2366233,3750,631,고정고객
46753,11708,2015,1,6178720,21910,282,고정고객
46757,11709,2015,1,3552545,17852,199,고정고객
46761,11710,2015,1,1865372,4746,393,고정고객
46765,11711,2015,1,3125703,14744,212,고정고객
46769,11712,2015,1,5260778,7187,732,고정고객
46773,11713,2015,1,8376740,58172,144,고정고객
46777,11714,2015,1,14038362,63236,222,고정고객
46781,11715,2015,1,2311129,5013,461,고정고객
46785,11716,2015,1,5947736,14094,422,고정고객
46789,11717,2015,1,3229640,18887,171,고정고객
46793,11718,2015,1,6647648,22844,291,고정고객
46797,11719,2015,1,3600893,5272,683,고정고객
46801,11720,2015,1,4135427,5976,692,고정고객
46805,11721,2015,1,1335000,7063,189,고정고객
46809,11722,2015,1,1419278,4945,287,고정고객
46813,11723,2015,1,5145064,6824,754,고정고객
46817,11724,2015,1,7848868,9910,792,고정고객
46821,11725,2015,1,3303156,5210,634,고정고객
46825,11726,2015,1,4395578,12210,360,고정고객
46828,11727,2015,1,6937041,10112,686,비고정고객
46832,11728,2015,1,10889341,27708,393,고정고객
46836,11729,2015,1,3353897,4678,717,고정고객
46840,11730,2015,1,5190628,9122,569,고정고객
46844,11731,2015,1,2274868,12230,186,고정고객
46848,11732,2015,1,17143239,46459,369,고정고객
46852,11733,2015,1,4211679,5841,721,고정고객
46856,11734,2015,1,5223847,10771,485,고정고객
46860,11735,2015,1,2607680,7164,364,고정고객
46864,11736,2015,1,2988631,5083,588,고정고객
46868,11737,2015,1,16080981,32751,491,고정고객
46872,11738,2015,1,4687820,17892,262,고정고객
46876,11739,2015,1,3216055,3585,897,고정고객
46880,11740,2015,1,3796483,7828,485,고정고객
46884,11741,2015,1,1812624,6208,292,고정고객
46888,11742,2015,1,3154010,38938,81,고정고객
46892,11743,2015,1,1419843,3155,450,고정고객
46896,11744,2015,1,2744761,4901,560,고정고객
46900,11745,2015,1,23870945,74831,319,고정고객
46904,11746,2015,1,1565420,15812,99,고정고객
46908,11747,2015,1,4558590,10777,423,고정고객
46912,11748,2015,1,22543928,49009,460,고정고객
46916,11749,2015,1,28898530,112446,257,고정고객
46920,11750,2015,1,2368055,3677,644,고정고객
46924,11751,2015,1,2150005,5599,384,고정고객
46928,11752,2015,1,2890886,8707,332,고정고객
46932,11753,2015,1,1898224,7190,264,고정고객
46936,11754,2015,1,3596606,5945,605,고정고객
46940,11755,2015,1,4832238,17508,276,고정고객
46944,11756,2015,1,17494880,148262,118,고정고객
46948,11757,2015,1,2194783,4461,492,고정고객
46952,11758,2015,1,3156563,6275,503,고정고객
46956,11759,2015,1,3292417,14898,221,고정고객
46960,11760,2015,1,12633010,107059,118,고정고객
46964,11761,2015,1,4221019,8325,507,고정고객
46968,11762,2015,1,5596719,19988,280,고정고객
46972,11763,2015,1,188327516,1921709,98,고정고객
46976,11764,2015,1,5324526,25722,207,고정고객
46980,11765,2015,1,5059702,9100,556,고정고객
46984,11766,2015,1,2497890,6063,412,고정고객
46988,11767,2015,1,6050418,6225,972,고정고객
46992,11768,2015,1,3323687,7784,427,고정고객
46996,11769,2015,1,5504661,8508,647,고정고객
47000,11770,2015,1,10198071,14652,696,고정고객
47004,11771,2015,1,6812556,13989,487,고정고객
47008,11772,2015,1,2809025,7980,352,고정고객
47012,11773,2015,1,1983613,8513,233,고정고객
47016,11774,2015,1,15162133,54737,277,고정고객
47020,11775,2015,1,5131158,30362,169,고정고객
47024,11776,2015,1,1990680,4964,401,고정고객
47028,11777,2015,1,2952274,8340,354,고정고객
47032,11778,2015,1,18250310,103695,176,고정고객
47036,11779,2015,1,2092764,6623,316,고정고객
47040,11780,2015,1,1541916,5566,277,고정고객
47044,11781,2015,1,2805920,9811,286,고정고객
47048,11782,2015,1,4769166,10191,468,고정고객
47052,11783,2015,1,33249170,224657,148,고정고객
47056,11784,2015,1,2254308,4360,517,고정고객
47060,11785,2015,1,1380009,3966,348,고정고객
47064,11786,2015,1,1777176,3561,499,고정고객
47068,11787,2015,1,4917147,6792,724,고정고객
47072,11788,2015,1,28826060,150922,191,고정고객
47076,11789,2015,1,3227688,10118,319,고정고객
47080,11790,2015,1,10489908,20690,507,고정고객
47084,11791,2015,1,1868978,7446,251,고정고객
47088,11792,2015,1,12486684,44916,278,고정고객
47092,11793,2015,1,3019692,33183,91,고정고객
47096,11794,2015,1,2284628,4428,516,고정고객
47100,11795,2015,1,1957530,17959,109,고정고객
47104,11796,2015,1,6789737,12323,551,고정고객
47108,11797,2015,1,2605663,5373,485,고정고객
47112,11798,2015,1,4552259,7124,639,고정고객
47116,11799,2015,1,2402520,12712,189,고정고객
47120,11800,2015,1,13843219,69564,199,고정고객
47124,11801,2015,1,1999812,4750,421,고정고객
47128,11802,2015,1,5373870,7015,766,고정고객
47132,11803,2015,1,3586013,7394,485,고정고객
47136,11804,2015,1,2037674,7777,262,고정고객
47140,11805,2015,1,1170904,6847,171,고정고객
47144,11806,2015,1,3178525,7926,401,고정고객
47148,11807,2015,1,11338979,21435,529,고정고객
47152,11808,2015,1,698580,6294,111,고정고객
47156,11809,2015,1,2327762,7320,318,고정고객
47160,11810,2015,1,2410174,4170,578,고정고객
47164,11811,2015,1,5403821,9772,553,고정고객
47168,11812,2015,1,2902765,13439,216,고정고객
47172,11813,2015,1,2583596,4715,548,고정고객
47176,11814,2015,1,4063898,12131,335,고정고객
47180,11815,2015,1,3629195,10281,353,고정고객
47184,11816,2015,1,1191054,3134,380,고정고객
47188,11817,2015,1,9891754,8397,1178,고정고객
47192,11818,2015,1,20693360,110071,188,고정고객
47196,11819,2015,1,5874542,10509,559,고정고객
47200,11820,2015,1,3201119,9172,349,고정고객
47204,11821,2015,1,1385917,4029,344,고정고객
47208,11822,2015,1,1639318,5322,308,고정고객
47212,11823,2015,1,2812976,10082,279,고정고객
47216,11824,2015,1,2883423,4527,637,고정고객
47220,11825,2015,1,4282864,5039,850,고정고객
47224,11826,2015,1,4504790,6239,722,고정고객
47228,11827,2015,1,6678990,17906,373,고정고객
47232,11828,2015,1,25279400,140441,180,고정고객
47236,11829,2015,1,14257700,34191,417,고정고객
47240,11830,2015,1,4493328,9227,487,고정고객
47244,11831,2015,1,3874868,8573,452,고정고객
47248,11832,2015,1,5333513,15326,348,고정고객
47252,11833,2015,1,15281483,47311,323,고정고객
47256,11834,2015,1,5085256,27941,182,고정고객
47260,11835,2015,1,9248802,14429,641,고정고객
47264,11836,2015,1,3601428,14179,254,고정고객
47268,11837,2015,1,11975738,23999,499,고정고객
47272,11838,2015,1,4467582,10791,414,고정고객
47276,11839,2015,1,3211516,7833,410,고정고객
47280,11840,2015,1,1657005,4326,383,고정고객
47284,11841,2015,1,4861845,14600,333,고정고객
47288,11842,2015,1,1683720,4328,389,고정고객
47292,11843,2015,1,4493264,26124,172,고정고객
47296,11844,2015,1,2304739,5021,459,고정고객
47300,11845,2015,1,2843061,6101,466,고정고객
47304,11846,2015,1,5414778,8762,618,고정고객
47308,11847,2015,1,5447368,8034,678,고정고객
47312,11848,2015,1,2023119,5409,374,고정고객
47316,11849,2015,1,5062335,6687,757,고정고객
47320,11850,2015,1,2275015,5833,390,고정고객
47324,11851,2015,1,2571657,6988,368,고정고객
47328,11852,2015,1,5288173,7620,694,고정고객
47332,11853,2015,1,4831304,4940,978,고정고객
47336,11854,2015,1,1017643,5356,190,고정고객
47340,11855,2015,1,2621622,5626,466,고정고객
47344,11856,2015,1,3070395,8458,363,고정고객
47348,11857,2015,1,2130074,3458,616,고정고객
47352,11858,2015,1,21000,21000,1,비고정고객
47355,11859,2015,1,3641230,14168,257,고정고객
47359,11860,2015,1,7205749,34477,209,고정고객
47363,11861,2015,1,7345810,39494,186,고정고객
47367,11862,2015,1,6160100,29616,208,고정고객
47371,11863,2015,1,1522402,4060,375,고정고객
47375,11864,2015,1,1276841,5995,213,고정고객
47379,11865,2015,1,2639932,5690,464,고정고객
47383,11866,2015,1,6695616,13692,489,고정고객
47387,11867,2015,1,3609843,5947,607,고정고객
47391,11868,2015,1,629270,14302,44,고정고객
47395,11869,2015,1,2065266,4034,512,고정고객
47399,11870,2015,1,2869682,5797,495,고정고객
47403,11871,2015,1,4026437,6547,615,고정고객
47407,11872,2015,1,1323688,4326,306,고정고객
47411,11873,2015,1,3205355,7489,428,고정고객
47415,11874,2015,1,2246231,7854,286,고정고객
47419,11875,2015,1,2688865,6984,385,고정고객
47423,11876,2015,1,8254593,9091,908,고정고객
47427,11877,2015,1,4772742,6732,709,고정고객
47431,11878,2015,1,6353080,18468,344,고정고객
47435,11879,2015,1,3368527,6169,546,고정고객
47439,11880,2015,1,9084920,21276,427,고정고객
47443,11881,2015,1,4481441,10825,414,고정고객
47447,11882,2015,1,1945469,8570,227,고정고객
47451,11883,2015,1,3534250,21291,166,고정고객
47455,11884,2015,1,1985240,23634,84,고정고객
47459,11885,2015,1,5547488,18616,298,고정고객
47463,11886,2015,1,3004344,8098,371,고정고객
47467,11887,2015,1,3447369,6826,505,고정고객
47471,11888,2015,1,4785079,10610,451,고정고객
47475,11889,2015,1,2181282,6492,336,고정고객
47479,11890,2015,1,9663260,45367,213,고정고객
47483,11891,2015,1,3191756,5475,583,고정고객
47487,11892,2015,1,32823670,137338,239,고정고객
47491,11893,2015,1,2614150,12331,212,고정고객
47495,11894,2015,1,294060,4324,68,고정고객
47499,11895,2015,1,1794441,2981,602,고정고객
47503,11896,2015,1,2693720,5131,525,고정고객
47507,11897,2015,1,3600610,39137,92,고정고객
47511,11898,2015,1,3405762,4344,784,고정고객
47515,11899,2015,1,3757886,32119,117,고정고객
47519,11900,2015,1,1687228,2845,593,고정고객
47523,11901,2015,1,4086450,25540,160,고정고객
47527,11902,2015,1,2811465,5417,519,고정고객
47531,11903,2015,1,29822750,214552,139,고정고객
47535,11904,2015,1,3267118,6017,543,고정고객
47539,11905,2015,1,15609000,151544,103,고정고객
47543,11906,2015,1,3197494,5083,629,고정고객
47547,11907,2015,1,2945338,6818,432,고정고객
47551,11908,2015,1,4580798,5147,890,고정고객
47555,11909,2015,1,10310101,18644,553,고정고객
47559,11910,2015,1,1966018,6874,286,고정고객
47563,11911,2015,1,10756112,17019,632,고정고객
47567,11912,2015,1,2895965,10197,284,고정고객
47571,11913,2015,1,11594323,32206,360,고정고객
47575,11914,2015,1,6372633,6139,1038,고정고객
47579,11915,2015,1,1780185,6769,263,고정고객
47583,11916,2015,1,1496404,2602,575,고정고객
47587,11917,2015,1,4677610,11636,402,고정고객
47591,11918,2015,1,4901093,20593,238,고정고객
47595,11919,2015,1,1412588,3641,388,고정고객
47599,11920,2015,1,4378544,11931,367,고정고객
47603,11921,2015,1,7963640,35082,227,고정고객
47607,11922,2015,1,5739790,55726,103,고정고객
47611,11923,2015,1,2176600,4936,441,고정고객
47615,11924,2015,1,38157010,229862,166,고정고객
47619,11925,2015,1,2348520,5139,457,고정고객
47623,11926,2015,1,2885400,7820,369,고정고객
47627,11927,2015,1,3399942,13178,258,고정고객
47631,11928,2015,1,4228198,15895,266,고정고객
47635,11929,2015,1,2772520,17437,159,고정고객
47639,11930,2015,1,1741774,3738,466,고정고객
47643,11931,2015,1,2267235,6870,330,고정고객
47647,11932,2015,1,3671830,26802,137,고정고객
47651,11933,2015,1,4760942,13603,350,고정고객
47655,11934,2015,1,6894030,47545,145,고정고객
47659,11935,2015,1,12049294,17824,676,고정고객
47663,11936,2015,1,5578397,8038,694,고정고객
47667,11937,2015,1,3895673,13766,283,고정고객
47671,11938,2015,1,5659891,14739,384,고정고객
47675,11939,2015,1,2926105,4689,624,고정고객
47679,11940,2015,1,4587985,13260,346,고정고객
47683,11941,2015,1,5576854,16549,337,고정고객
47687,11942,2015,1,1693031,3705,457,고정고객
47691,11943,2015,1,21144651,71677,295,고정고객
47695,11944,2015,1,3222426,5131,628,고정고객
47699,11945,2015,1,3397266,6648,511,고정고객
47703,11946,2015,1,1096507,3944,278,고정고객
47707,11947,2015,1,2414914,4489,538,고정고객
47711,11948,2015,1,7180758,60854,118,고정고객
47715,11949,2015,1,3969842,6424,618,고정고객
47719,11950,2015,1,2501983,13168,190,고정고객
47723,11951,2015,1,4485483,4272,1050,고정고객
47727,11952,2015,1,4797686,9444,508,고정고객
47731,11953,2015,1,3266854,7102,460,고정고객
47735,11954,2015,1,2521983,11516,219,고정고객
47739,11955,2015,1,6059547,13376,453,고정고객
47743,11956,2015,1,3364490,17166,196,고정고객
47747,11957,2015,1,1444850,7939,182,고정고객
47751,11958,2015,1,4378002,6132,714,고정고객
47755,11959,2015,1,12003353,41824,287,고정고객
47759,11960,2015,1,2371446,4082,581,고정고객
47763,11961,2015,1,20155663,126765,159,고정고객
47767,11962,2015,1,3587994,8751,410,고정고객
47771,11963,2015,1,4343216,5086,854,고정고객
47775,11964,2015,1,5865184,7862,746,고정고객
47779,11965,2015,1,9537776,21337,447,고정고객
47783,11966,2015,1,12014060,79040,152,고정고객
47787,11967,2015,1,3262276,20014,163,고정고객
47791,11968,2015,1,2990020,10455,286,고정고객
47795,11969,2015,1,1915504,5770,332,고정고객
47799,11970,2015,1,4513820,50154,90,고정고객
47803,11971,2015,1,3568949,11188,319,고정고객
47807,11972,2015,1,2662863,8069,330,고정고객
47811,11973,2015,1,1734655,6377,272,고정고객
47815,11974,2015,1,2617004,2924,895,고정고객
47819,11975,2015,1,796494,2896,275,고정고객
47823,11976,2015,1,3492590,21296,164,고정고객
47827,11977,2015,1,4291655,16380,262,고정고객
47831,11978,2015,1,4012081,4805,835,고정고객
47835,11979,2015,1,3408364,23835,143,고정고객
47839,11980,2015,1,4661070,28079,166,고정고객
47843,11981,2015,1,5990877,9725,616,고정고객
47847,11982,2015,1,2303954,5020,459,고정고객
47851,11983,2015,1,2146950,3491,615,고정고객
47855,11984,2015,1,1423663,2353,605,고정고객
47859,11985,2015,1,2349732,5516,426,고정고객
47863,11986,2015,1,2551401,4860,525,고정고객
47867,11987,2015,1,8738278,44812,195,고정고객
47871,11988,2015,1,4222740,23993,176,고정고객
47875,11989,2015,1,2655472,6689,397,고정고객
47879,11990,2015,1,1694020,15541,109,고정고객
47883,11991,2015,1,6783288,8652,784,고정고객
47887,11992,2015,1,2419239,4039,599,고정고객
47891,11993,2015,1,2437417,4599,530,고정고객
47895,11994,2015,1,5310741,11275,471,고정고객
47899,11995,2015,1,2913150,6854,425,고정고객
47903,11996,2015,1,3456475,5504,628,고정고객
47907,11997,2015,1,5453550,14019,389,고정고객
47911,11998,2015,1,3035870,6036,503,고정고객
47915,11999,2015,1,5996954,11782,509,고정고객
47919,12000,2015,1,1590316,4026,395,고정고객
47923,12001,2015,1,3494018,5617,622,고정고객
47927,12002,2015,1,3476388,3352,1037,고정고객
47931,12003,2015,1,8722350,44052,198,고정고객
47935,12004,2015,1,3068920,9000,341,고정고객
47939,12005,2015,1,8336439,33615,248,고정고객
47943,12006,2015,1,13919959,46555,299,고정고객
47947,12007,2015,1,5704490,37042,154,고정고객
47951,12008,2015,1,7148350,23749,301,고정고객
47955,12009,2015,1,21472950,75344,285,고정고객
47959,12010,2015,1,2119140,10388,204,고정고객
47963,12011,2015,1,4704790,6919,680,고정고객
47967,12012,2015,1,4938206,7370,670,고정고객
47971,12013,2015,1,7931313,25259,314,고정고객
47975,12014,2015,1,2997288,6828,439,고정고객
47979,12015,2015,1,1588032,3302,481,고정고객
47983,12016,2015,1,3857878,11182,345,고정고객
47987,12017,2015,1,5012580,32762,153,고정고객
47991,12018,2015,1,3258283,4990,653,고정고객
47995,12019,2015,1,5087185,22510,226,고정고객
47999,12020,2015,1,2567805,6452,398,고정고객
48003,12021,2015,1,2858923,5883,486,고정고객
48007,12022,2015,1,1887189,5439,347,고정고객
48011,12023,2015,1,2707790,16819,161,고정고객
48015,12024,2015,1,8454506,10248,825,고정고객
48019,12025,2015,1,2727574,19623,139,고정고객
48023,12026,2015,1,1954769,6015,325,고정고객
48027,12027,2015,1,4622199,7314,632,고정고객
48031,12028,2015,1,2103760,14920,141,고정고객
48035,12029,2015,1,4534893,5249,864,고정고객
48039,12030,2015,1,12933590,38608,335,고정고객
48043,12031,2015,1,2729350,14833,184,고정고객
48047,12032,2015,1,3881497,6822,569,고정고객
48051,12033,2015,1,11363480,103304,110,고정고객
48055,12034,2015,1,27474570,55059,499,고정고객
48059,12035,2015,1,3575726,8962,399,고정고객
48063,12036,2015,1,13664830,59412,230,고정고객
48067,12037,2015,1,25826425,56390,458,고정고객
48071,12038,2015,1,25649180,137161,187,고정고객
48075,12039,2015,1,2287579,4669,490,고정고객
48079,12040,2015,1,3222723,9027,357,고정고객
48083,12041,2015,1,2521051,8784,287,고정고객
48087,12042,2015,1,4315254,25235,171,고정고객
48091,12043,2015,1,7916228,57364,138,고정고객
48095,12044,2015,1,3020083,12636,239,고정고객
48099,12045,2015,1,3633286,6842,531,고정고객
48103,12046,2015,1,1407400,52126,27,고정고객
48107,12047,2015,1,2720118,4311,631,고정고객
48111,12048,2015,1,4698419,8243,570,고정고객
48115,12049,2015,1,3126589,7570,413,고정고객
48119,12050,2015,1,3337088,7115,469,고정고객
48123,12051,2015,1,1416293,4737,299,고정고객
48127,12052,2015,1,12926420,69873,185,고정고객
48131,12053,2015,1,4842176,17934,270,고정고객
48135,12054,2015,1,5589699,6909,809,고정고객
48139,12055,2015,1,5435791,6013,904,고정고객
48143,12056,2015,1,6576187,10211,644,고정고객
48147,12057,2015,1,756990,3472,218,고정고객
48151,12058,2015,1,8735812,39890,219,고정고객
48155,12059,2015,1,22169685,62804,353,고정고객
48159,12060,2015,1,12544000,67805,185,고정고객
48163,12061,2015,1,3148330,6800,463,고정고객
48167,12062,2015,1,4532539,7370,615,고정고객
48171,12063,2015,1,2054717,8285,248,고정고객
48175,12064,2015,1,16698420,94877,176,고정고객
48179,12065,2015,1,2117297,10586,200,고정고객
48183,12066,2015,1,4022153,5349,752,고정고객
48187,12067,2015,1,1213333,4272,284,고정고객
48191,12068,2015,1,3767889,6914,545,고정고객
48195,12069,2015,1,10299828,21503,479,고정고객
48199,12070,2015,1,1537589,5266,292,고정고객
48203,12071,2015,1,4982639,16337,305,고정고객
48207,12072,2015,1,3106575,4476,694,고정고객
48211,12073,2015,1,45529574,226515,201,고정고객
48215,12074,2015,1,4452139,23432,190,고정고객
48219,12075,2015,1,19867730,69711,285,고정고객
48223,12076,2015,1,5811954,22703,256,고정고객
48225,12077,2015,1,50000,50000,1,비고정고객
48228,12078,2015,1,5379680,22139,243,고정고객
48232,12079,2015,1,5093880,19821,257,고정고객
48236,12080,2015,1,2632081,4803,548,고정고객
48240,12081,2015,1,45738290,251309,182,고정고객
48244,12082,2015,1,2526347,6960,363,고정고객
48248,12083,2015,1,1027871,5353,192,고정고객
48252,12084,2015,1,12623980,96366,131,고정고객
48256,12085,2015,1,28612750,105582,271,고정고객
48260,12086,2015,1,1933557,6158,314,고정고객
48264,12087,2015,1,2312000,6513,355,고정고객
48268,12088,2015,1,2296729,5220,440,고정고객
48272,12089,2015,1,5014121,5685,882,고정고객
48276,12090,2015,1,7703045,23848,323,고정고객
48280,12091,2015,1,3285776,6706,490,고정고객
48284,12092,2015,1,3298883,6774,487,고정고객
48288,12093,2015,1,5859721,20068,292,고정고객
48292,12094,2015,1,5908420,11233,526,고정고객
48296,12095,2015,1,9072392,38119,238,고정고객
48300,12096,2015,1,2601686,5607,464,고정고객
48304,12097,2015,1,3094620,11902,260,고정고객
48308,12098,2015,1,1453368,4418,329,고정고객
48312,12099,2015,1,3918394,6382,614,고정고객
48316,12100,2015,1,24571250,100291,245,고정고객
48320,12101,2015,1,4161982,10981,379,고정고객
48324,12102,2015,1,4905657,8458,580,고정고객
48328,12103,2015,1,5000748,4206,1189,고정고객
48332,12104,2015,1,2532251,4760,532,고정고객
48336,12105,2015,1,2873908,6959,413,고정고객
48340,12106,2015,1,2167185,6815,318,고정고객
48344,12107,2015,1,5888120,6095,966,고정고객
48348,12108,2015,1,2561783,3718,689,고정고객
48352,12109,2015,1,4793220,15412,311,고정고객
48356,12110,2015,1,8311740,30558,272,고정고객
48360,12111,2015,1,5623382,12119,464,고정고객
48364,12112,2015,1,2772820,3783,733,고정고객
48368,12113,2015,1,2105418,4323,487,고정고객
48372,12114,2015,1,9351607,19085,490,고정고객
48376,12115,2015,1,2442977,5735,426,고정고객
48380,12116,2015,1,15973556,97400,164,고정고객
48384,12117,2015,1,5974836,21648,276,고정고객
48388,12118,2015,1,5069353,14280,355,고정고객
48392,12119,2015,1,3701993,5886,629,고정고객
48396,12120,2015,1,5950520,31992,186,고정고객
48400,12121,2015,1,2682870,5189,517,고정고객
48404,12122,2015,1,4294506,4145,1036,고정고객
48408,12123,2015,1,2475772,33915,73,고정고객
48412,12124,2015,1,3104830,11988,259,고정고객
48416,12125,2015,1,2957888,4214,702,고정고객
48420,12126,2015,1,85404,17081,5,고정고객
48424,12127,2015,1,9259918,54470,170,고정고객
48428,12128,2015,1,2460821,3486,706,고정고객
48432,12129,2015,1,14255850,43864,325,고정고객
48436,12130,2015,1,4995910,34694,144,고정고객
48440,12131,2015,1,4174756,7311,571,고정고객
48444,12132,2015,1,6961340,29006,240,고정고객
48448,12133,2015,1,11753280,40389,291,고정고객
48452,12134,2015,1,6208390,40845,152,고정고객
48456,12135,2015,1,59479860,167078,356,고정고객
48460,12136,2015,1,174730,87365,2,고정고객
48464,12137,2015,1,2655310,5650,470,고정고객
48468,12138,2015,1,4075750,26127,156,고정고객
48472,12139,2015,1,10137290,43137,235,고정고객
48476,12140,2015,1,43984297,171145,257,고정고객
48480,12141,2015,1,2033888,5762,353,고정고객
48484,12142,2015,1,2608438,11542,226,고정고객
48488,12143,2015,1,1976308,3574,553,고정고객
48492,12144,2015,1,4669228,8428,554,고정고객
48496,12145,2015,1,19216015,57706,333,고정고객
48500,12146,2015,1,6127604,27853,220,고정고객
48504,12147,2015,1,24249005,28066,864,고정고객
48508,12148,2015,1,3772712,17306,218,고정고객
48512,12149,2015,1,3402173,5267,646,고정고객
48516,12150,2015,1,1819769,3744,486,고정고객
48520,12151,2015,1,44863350,271899,165,고정고객
48524,12152,2015,1,3489875,6560,532,고정고객
48528,12153,2015,1,3276603,5990,547,고정고객
48532,12154,2015,1,2983670,7914,377,고정고객
48536,12155,2015,1,5742217,16313,352,고정고객
48540,12156,2015,1,3537100,9908,357,고정고객
48544,12157,2015,1,27085853,78283,346,고정고객
48548,12158,2015,1,11497109,19098,602,고정고객
48552,12159,2015,1,2956392,4919,601,고정고객
48556,12160,2015,1,2691643,9788,275,고정고객
48560,12161,2015,1,4357633,7823,557,고정고객
48564,12162,2015,1,10063298,12302,818,고정고객
48568,12163,2015,1,357782,7015,51,고정고객
48572,12164,2015,1,1623951,10214,159,고정고객
48576,12165,2015,1,2825939,17231,164,고정고객
48579,12166,2015,1,3237974,5131,631,비고정고객
48583,12167,2015,1,5947400,8508,699,고정고객
48587,12168,2015,1,5193997,6492,800,고정고객
48591,12169,2015,1,5477107,8545,641,고정고객
48595,12170,2015,1,3658361,6087,601,고정고객
48599,12171,2015,1,4324157,27719,156,고정고객
48603,12172,2015,1,5530909,6522,848,고정고객
48607,12173,2015,1,4886660,22519,217,고정고객
48611,12174,2015,1,2416827,5895,410,고정고객
48615,12175,2015,1,6359042,14194,448,고정고객
48619,12176,2015,1,2527404,4629,546,고정고객
48623,12177,2015,1,4867180,27040,180,고정고객
48627,12178,2015,1,4601410,6409,718,고정고객
48631,12179,2015,1,3395806,7916,429,고정고객
48635,12180,2015,1,2091999,13763,152,고정고객
48639,12181,2015,1,6092694,9345,652,고정고객
48642,12182,2015,1,5506414,5677,970,비고정고객
48646,12183,2015,1,3174653,8893,357,고정고객
48650,12184,2015,1,2037047,4944,412,고정고객
48654,12185,2015,1,1558583,7352,212,고정고객
48658,12186,2015,1,6166247,30079,205,고정고객
48662,12187,2015,1,798563,2442,327,고정고객
48666,12188,2015,1,1703869,6021,283,고정고객
48670,12189,2015,1,1540661,4697,328,고정고객
48674,12190,2015,1,7999625,36528,219,고정고객
48678,12191,2015,1,37157200,130376,285,고정고객
48682,12192,2015,1,6173531,12347,500,고정고객
48686,12193,2015,1,4241628,8746,485,고정고객
48690,12194,2015,1,3265166,22062,148,고정고객
48694,12195,2015,1,2010425,4548,442,고정고객
48698,12196,2015,1,1333397,5747,232,고정고객
48702,12197,2015,1,2896985,5296,547,고정고객
48706,12198,2015,1,2020758,7894,256,고정고객
48710,12199,2015,1,1741410,3039,573,고정고객
48714,12200,2015,1,17993839,37723,477,고정고객
48718,12201,2015,1,1514011,3684,411,고정고객
48722,12202,2015,1,3238389,7531,430,고정고객
48726,12203,2015,1,9960340,101636,98,고정고객
48730,12204,2015,1,3636115,3961,918,고정고객
48734,12205,2015,1,4037345,11246,359,고정고객
48738,12206,2015,1,35871390,213520,168,고정고객
48742,12207,2015,1,3792190,24625,154,고정고객
48746,12208,2015,1,15192440,73041,208,고정고객
48750,12209,2015,1,1717851,7012,245,고정고객
48754,12210,2015,1,5346140,46488,115,고정고객
48758,12211,2015,1,9511031,13685,695,고정고객
48762,12212,2015,1,23760166,46957,506,고정고객
48766,12213,2015,1,3160260,5105,619,고정고객
48770,12214,2015,1,13612570,79606,171,고정고객
48774,12215,2015,1,4721057,18088,261,고정고객
48778,12216,2015,1,3176072,7562,420,고정고객
48782,12217,2015,1,3292409,5128,642,고정고객
