,CUSTNO,년도,반기,구매합계,평균구매,구매빈도,고정고객여부
42019,10522,2014,2,5449267,7354,741,고정고객
42023,10523,2014,2,10346526,54170,191,고정고객
42027,10524,2014,2,1229638,5912,208,고정고객
42031,10525,2014,2,2274724,6444,353,고정고객
42035,10526,2014,2,4376077,7367,594,고정고객
42039,10527,2014,2,1541748,6192,249,고정고객
42043,10528,2014,2,61048340,439197,139,고정고객
42047,10529,2014,2,5000546,12347,405,고정고객
42051,10530,2014,2,4934560,22228,222,고정고객
42055,10531,2014,2,9934710,51475,193,고정고객
42059,10532,2014,2,2849912,7744,368,고정고객
42063,10533,2014,2,908960,31343,29,고정고객
42067,10534,2014,2,4702685,7877,597,고정고객
42071,10535,2014,2,2635906,7663,344,고정고객
42075,10536,2014,2,4244348,21012,202,고정고객
42079,10537,2014,2,1915067,3444,556,고정고객
42083,10538,2014,2,2365311,8213,288,고정고객
42087,10539,2014,2,4400495,12123,363,고정고객
42091,10540,2014,2,2474022,5933,417,고정고객
42095,10541,2014,2,2315610,5553,417,고정고객
42099,10542,2014,2,3693724,5456,677,고정고객
42103,10543,2014,2,10536873,18951,556,고정고객
42107,10544,2014,2,2447674,3961,618,고정고객
42111,10545,2014,2,13495370,106263,127,고정고객
42115,10546,2014,2,2462312,6346,388,고정고객
42119,10547,2014,2,2567059,6112,420,고정고객
42123,10548,2014,2,5968916,9550,625,고정고객
42127,10549,2014,2,3882232,5507,705,고정고객
42131,10550,2014,2,4395775,5041,872,고정고객
42135,10551,2014,2,2491623,4289,581,고정고객
42139,10552,2014,2,2186924,6965,314,고정고객
42143,10553,2014,2,2575808,3987,646,고정고객
42147,10554,2014,2,2309508,5619,411,고정고객
42151,10555,2014,2,1384565,3140,441,고정고객
42155,10556,2014,2,1491732,2809,531,고정고객
42159,10557,2014,2,20032085,57896,346,고정고객
42163,10558,2014,2,3158138,8629,366,고정고객
42167,10559,2014,2,12461250,89649,139,고정고객
42171,10560,2014,2,2572068,5347,481,고정고객
42175,10561,2014,2,3160348,3926,805,고정고객
42179,10562,2014,2,4550356,4686,971,고정고객
42183,10563,2014,2,2607987,4420,590,고정고객
42187,10564,2014,2,4458256,7713,578,고정고객
42191,10565,2014,2,2870315,9536,301,고정고객
42195,10566,2014,2,19146057,29869,641,고정고객
42199,10567,2014,2,2367853,7493,316,고정고객
42203,10568,2014,2,2308339,3778,611,고정고객
42207,10569,2014,2,12476010,23233,537,고정고객
42211,10570,2014,2,37780137,134929,280,고정고객
42215,10571,2014,2,5779602,9931,582,고정고객
42219,10572,2014,2,2029930,3429,592,고정고객
42223,10573,2014,2,3257021,5987,544,고정고객
42227,10574,2014,2,2355451,4628,509,고정고객
42231,10575,2014,2,2620200,11245,233,고정고객
42235,10576,2014,2,5018360,19527,257,고정고객
42239,10577,2014,2,20018792,98615,203,고정고객
42243,10578,2014,2,4310868,13861,311,고정고객
42247,10579,2014,2,4551672,9938,458,고정고객
42251,10580,2014,2,5841905,12070,484,고정고객
42255,10581,2014,2,3800985,4886,778,고정고객
42259,10582,2014,2,2202980,5875,375,고정고객
42263,10583,2014,2,3490112,13687,255,고정고객
42267,10584,2014,2,12731278,68448,186,고정고객
42271,10585,2014,2,10062311,13240,760,고정고객
42275,10586,2014,2,2552080,3049,837,고정고객
42279,10587,2014,2,5245040,6127,856,고정고객
42283,10588,2014,2,6244044,9726,642,고정고객
42287,10589,2014,2,3836573,8322,461,고정고객
42291,10590,2014,2,3304924,5499,601,고정고객
42295,10591,2014,2,2602002,8448,308,고정고객
42299,10592,2014,2,4960397,16930,293,고정고객
42303,10593,2014,2,15215204,77629,196,고정고객
42307,10594,2014,2,2836641,11124,255,고정고객
42311,10595,2014,2,3243162,9979,325,고정고객
42315,10596,2014,2,4078375,6015,678,고정고객
42319,10597,2014,2,4638329,5842,794,고정고객
42323,10598,2014,2,2462743,6747,365,고정고객
42327,10599,2014,2,5377765,13311,404,고정고객
42331,10600,2014,2,12318504,16829,732,고정고객
42335,10601,2014,2,1495973,4779,313,고정고객
42339,10602,2014,2,2583561,4573,565,고정고객
42343,10603,2014,2,3717073,5736,648,고정고객
42347,10604,2014,2,2933185,3958,741,고정고객
42351,10605,2014,2,14807440,86090,172,고정고객
42355,10606,2014,2,10722470,96599,111,고정고객
42359,10607,2014,2,8424450,40502,208,고정고객
42363,10608,2014,2,11223265,40517,277,고정고객
42367,10609,2014,2,3880457,5072,765,고정고객
42371,10610,2014,2,5898724,34904,169,고정고객
42375,10611,2014,2,2160407,5792,373,고정고객
42379,10612,2014,2,4887732,9509,514,고정고객
42382,10613,2014,2,71000,71000,1,비고정고객
42384,10614,2014,2,3938385,4410,893,고정고객
42388,10615,2014,2,6896399,10895,633,고정고객
42392,10616,2014,2,2067385,6542,316,고정고객
42396,10617,2014,2,9217890,41336,223,고정고객
42400,10618,2014,2,5002120,4662,1073,고정고객
42404,10619,2014,2,3626239,5849,620,고정고객
42408,10620,2014,2,3892674,8462,460,고정고객
42412,10621,2014,2,6149666,37728,163,고정고객
42416,10622,2014,2,8603660,36150,238,고정고객
42420,10623,2014,2,6647468,27133,245,고정고객
42424,10624,2014,2,9397240,77027,122,고정고객
42428,10625,2014,2,3386698,14170,239,고정고객
42432,10626,2014,2,4461380,23731,188,고정고객
42436,10627,2014,2,2752590,4855,567,고정고객
42440,10628,2014,2,5812325,8152,713,고정고객
42444,10629,2014,2,2672033,5685,470,고정고객
42448,10630,2014,2,3088019,6164,501,고정고객
42452,10631,2014,2,11349450,32061,354,고정고객
42456,10632,2014,2,7679340,83471,92,고정고객
42460,10633,2014,2,11327430,59933,189,고정고객
42464,10634,2014,2,9132706,26168,349,고정고객
42468,10635,2014,2,2869287,6292,456,고정고객
42472,10636,2014,2,4657579,9744,478,고정고객
42476,10637,2014,2,10829642,44023,246,고정고객
42480,10638,2014,2,2955560,6467,457,고정고객
42484,10639,2014,2,24549555,116903,210,고정고객
42488,10640,2014,2,2183010,11800,185,고정고객
42492,10641,2014,2,5852946,14706,398,고정고객
42496,10642,2014,2,4905107,11541,425,고정고객
42500,10643,2014,2,12631679,62844,201,고정고객
42504,10644,2014,2,13924670,64766,215,고정고객
42508,10645,2014,2,6582133,28869,228,고정고객
42512,10646,2014,2,1865262,3379,552,고정고객
42516,10647,2014,2,1702198,4564,373,고정고객
42520,10648,2014,2,1483122,3260,455,고정고객
42524,10649,2014,2,4850273,8724,556,고정고객
42528,10650,2014,2,3056954,4754,643,고정고객
42532,10651,2014,2,8545216,24555,348,고정고객
42536,10652,2014,2,2765278,7768,356,고정고객
42540,10653,2014,2,1791968,9739,184,고정고객
42544,10654,2014,2,1720928,9058,190,고정고객
42548,10655,2014,2,3077286,9297,331,고정고객
42552,10656,2014,2,6751890,8579,787,고정고객
42556,10657,2014,2,5043828,9445,534,고정고객
42560,10658,2014,2,4776240,7337,651,고정고객
42564,10659,2014,2,1707731,3303,517,고정고객
42568,10660,2014,2,1881400,26131,72,고정고객
42572,10661,2014,2,2806393,5557,505,고정고객
42576,10662,2014,2,2660376,7019,379,고정고객
42580,10663,2014,2,4425054,6829,648,고정고객
42584,10664,2014,2,6256017,9551,655,고정고객
42588,10665,2014,2,814260,2225,366,고정고객
42592,10666,2014,2,3916430,26110,150,고정고객
42596,10667,2014,2,2475821,9414,263,고정고객
42600,10668,2014,2,2208901,5859,377,고정고객
42604,10669,2014,2,2521363,10291,245,고정고객
42608,10670,2014,2,4190281,5506,761,고정고객
42612,10671,2014,2,5082340,9849,516,고정고객
42616,10672,2014,2,4065499,9014,451,고정고객
42620,10673,2014,2,9837810,71809,137,고정고객
42624,10674,2014,2,3049982,7044,433,고정고객
42628,10675,2014,2,4387861,9122,481,고정고객
42632,10676,2014,2,2383190,2784,856,고정고객
42636,10677,2014,2,9694668,19235,504,고정고객
42640,10678,2014,2,2459781,18495,133,고정고객
42644,10679,2014,2,6211985,8005,776,고정고객
42648,10680,2014,2,2408335,3308,728,고정고객
42652,10681,2014,2,6419218,26526,242,고정고객
42656,10682,2014,2,8723291,43185,202,고정고객
42660,10683,2014,2,13141512,74668,176,고정고객
42664,10684,2014,2,2971621,4263,697,고정고객
42668,10685,2014,2,5594096,8593,651,고정고객
42672,10686,2014,2,5422254,15317,354,고정고객
42676,10687,2014,2,19427895,74152,262,고정고객
42680,10688,2014,2,2537647,7148,355,고정고객
42684,10689,2014,2,16560070,73929,224,고정고객
42688,10690,2014,2,3946942,11056,357,고정고객
42692,10691,2014,2,2773190,7376,376,고정고객
42696,10692,2014,2,2991705,6723,445,고정고객
42700,10693,2014,2,6460366,9833,657,고정고객
42704,10694,2014,2,2463136,4783,515,고정고객
42710,10696,2014,2,2918910,14308,204,고정고객
42714,10697,2014,2,47799090,271586,176,고정고객
42718,10698,2014,2,6748620,87644,77,고정고객
42722,10699,2014,2,15683224,82111,191,고정고객
42726,10700,2014,2,54643480,492284,111,고정고객
42730,10701,2014,2,4368350,10401,420,고정고객
42734,10702,2014,2,3503856,18155,193,고정고객
42738,10703,2014,2,7480790,50207,149,고정고객
42742,10704,2014,2,2040721,10004,204,고정고객
42746,10705,2014,2,2813488,4721,596,고정고객
42750,10706,2014,2,4991423,20373,245,고정고객
42754,10707,2014,2,4326669,8257,524,고정고객
42758,10708,2014,2,1554936,5081,306,고정고객
42762,10709,2014,2,549102,5603,98,고정고객
42766,10710,2014,2,2290675,3683,622,고정고객
42770,10711,2014,2,1625019,5888,276,고정고객
42774,10712,2014,2,3187967,8880,359,고정고객
42778,10713,2014,2,4467282,4279,1044,고정고객
42782,10714,2014,2,3635246,7018,518,고정고객
42786,10715,2014,2,2139492,5403,396,고정고객
42790,10716,2014,2,1447816,3703,391,고정고객
42794,10717,2014,2,5940722,10533,564,고정고객
42800,10719,2014,2,3057512,5182,590,고정고객
42804,10720,2014,2,3279400,6652,493,고정고객
42808,10721,2014,2,7783938,19959,390,고정고객
42812,10722,2014,2,6462780,22440,288,고정고객
42816,10723,2014,2,6986558,13862,504,고정고객
42820,10724,2014,2,3562944,10449,341,고정고객
42824,10725,2014,2,1638875,6689,245,고정고객
42828,10726,2014,2,3124646,6200,504,고정고객
42832,10727,2014,2,1916778,4510,425,고정고객
42836,10728,2014,2,3577946,9222,388,고정고객
42840,10729,2014,2,881778,3990,221,고정고객
42844,10730,2014,2,4406360,20983,210,고정고객
42848,10731,2014,2,1723923,6028,286,고정고객
42852,10732,2014,2,2018006,9990,202,고정고객
42856,10733,2014,2,12298229,55648,221,고정고객
42860,10734,2014,2,3157198,3693,855,고정고객
42864,10735,2014,2,4560734,5715,798,고정고객
42868,10736,2014,2,1812735,8930,203,고정고객
42872,10737,2014,2,2978431,7446,400,고정고객
42876,10738,2014,2,7455185,7027,1061,고정고객
42880,10739,2014,2,4869222,7224,674,고정고객
42884,10740,2014,2,5353370,41180,130,고정고객
42888,10741,2014,2,3530259,6586,536,고정고객
42892,10742,2014,2,3995730,65504,61,고정고객
42896,10743,2014,2,4164873,6310,660,고정고객
42900,10744,2014,2,4398972,7247,607,고정고객
42904,10745,2014,2,4540651,8094,561,고정고객
42908,10746,2014,2,3574574,4496,795,고정고객
42912,10747,2014,2,2438165,7411,329,고정고객
42916,10748,2014,2,17275480,125185,138,고정고객
42920,10749,2014,2,3655092,7567,483,고정고객
42924,10750,2014,2,10188052,55672,183,고정고객
42928,10751,2014,2,1691432,5353,316,고정고객
42932,10752,2014,2,3346371,4965,674,고정고객
42936,10753,2014,2,3378300,24659,137,고정고객
42940,10754,2014,2,1996335,6790,294,고정고객
42944,10755,2014,2,5857782,21147,277,고정고객
42948,10756,2014,2,2164960,11455,189,고정고객
42952,10757,2014,2,1379304,4310,320,고정고객
42956,10758,2014,2,4231963,9160,462,고정고객
42960,10759,2014,2,2278185,4931,462,고정고객
42964,10760,2014,2,6961890,17715,393,고정고객
42968,10761,2014,2,2469821,5966,414,고정고객
42972,10762,2014,2,1814520,3252,558,고정고객
42976,10763,2014,2,1018971,10293,99,고정고객
42980,10764,2014,2,8238552,15428,534,고정고객
42984,10765,2014,2,2439513,5482,445,고정고객
42988,10766,2014,2,333840,11128,30,고정고객
42992,10767,2014,2,4330921,39372,110,고정고객
42996,10768,2014,2,3983232,5972,667,고정고객
43000,10769,2014,2,2909210,6845,425,고정고객
43004,10770,2014,2,3380124,7972,424,고정고객
43008,10771,2014,2,2038850,12664,161,고정고객
43012,10772,2014,2,4578599,6009,762,고정고객
43016,10773,2014,2,35347122,187022,189,고정고객
43020,10774,2014,2,15328350,81534,188,고정고객
43024,10775,2014,2,3634085,6443,564,고정고객
43028,10776,2014,2,10873673,33874,321,고정고객
43032,10777,2014,2,5939423,18677,318,고정고객
43036,10778,2014,2,2411217,4691,514,고정고객
43040,10779,2014,2,5849528,22242,263,고정고객
43044,10780,2014,2,5178508,8574,604,고정고객
43048,10781,2014,2,21727647,98315,221,고정고객
43052,10782,2014,2,1164039,6652,175,고정고객
43056,10783,2014,2,3120865,10725,291,고정고객
43060,10784,2014,2,1750750,5273,332,고정고객
43064,10785,2014,2,2401299,5360,448,고정고객
43068,10786,2014,2,18164996,32037,567,고정고객
43072,10787,2014,2,2510674,8205,306,고정고객
43076,10788,2014,2,3940146,6006,656,고정고객
43080,10789,2014,2,3900266,7002,557,고정고객
43084,10790,2014,2,6242522,7530,829,고정고객
43088,10791,2014,2,12526140,85212,147,고정고객
43092,10792,2014,2,15796460,115303,137,고정고객
43096,10793,2014,2,3151220,6524,483,고정고객
43100,10794,2014,2,14428048,29505,489,고정고객
43104,10795,2014,2,2886967,6777,426,고정고객
43108,10796,2014,2,718891,3725,193,고정고객
43112,10797,2014,2,4405794,5759,765,고정고객
43116,10798,2014,2,1588261,9626,165,고정고객
43120,10799,2014,2,45851510,166129,276,고정고객
43124,10800,2014,2,4186420,5388,777,고정고객
43128,10801,2014,2,3032353,5219,581,고정고객
43132,10802,2014,2,10557921,15877,665,고정고객
43136,10803,2014,2,9675392,47428,204,고정고객
43140,10804,2014,2,5181160,9074,571,고정고객
43144,10805,2014,2,1333329,20202,66,고정고객
43148,10806,2014,2,2504534,8158,307,고정고객
43152,10807,2014,2,4352610,7690,566,고정고객
43156,10808,2014,2,3689751,6089,606,고정고객
43160,10809,2014,2,2887296,5798,498,고정고객
43164,10810,2014,2,5772060,22905,252,고정고객
43168,10811,2014,2,6386780,14037,455,고정고객
43172,10812,2014,2,2930623,4967,590,고정고객
43176,10813,2014,2,4710899,3868,1218,고정고객
43180,10814,2014,2,4352938,6595,660,고정고객
43184,10815,2014,2,94857148,390359,243,고정고객
43188,10816,2014,2,2667170,6381,418,고정고객
43192,10817,2014,2,4159542,9696,429,고정고객
43196,10818,2014,2,2725068,10361,263,고정고객
43200,10819,2014,2,3069998,6718,457,고정고객
43204,10820,2014,2,1624763,7286,223,고정고객
43208,10821,2014,2,3230917,6108,529,고정고객
43212,10822,2014,2,3926012,7744,507,고정고객
43216,10823,2014,2,4708366,5908,797,고정고객
43220,10824,2014,2,2294638,4499,510,고정고객
43224,10825,2014,2,1344594,4125,326,고정고객
43228,10826,2014,2,1706888,6074,281,고정고객
43232,10827,2014,2,1903450,5893,323,고정고객
43236,10828,2014,2,2031392,11810,172,고정고객
43240,10829,2014,2,2760711,12003,230,고정고객
43244,10830,2014,2,5093862,10884,468,고정고객
43248,10831,2014,2,2586413,15214,170,고정고객
43252,10832,2014,2,4399873,8429,522,고정고객
43256,10833,2014,2,7333667,19198,382,고정고객
43260,10834,2014,2,1530119,9872,155,고정고객
43264,10835,2014,2,2063233,2788,740,고정고객
43268,10836,2014,2,2880282,4966,580,고정고객
43272,10837,2014,2,11822740,49885,237,고정고객
43276,10838,2014,2,6356730,24831,256,고정고객
43280,10839,2014,2,4712689,5030,937,고정고객
43284,10840,2014,2,52150280,142487,366,고정고객
43288,10841,2014,2,4973338,7844,634,고정고객
43292,10842,2014,2,2545048,6074,419,고정고객
43296,10843,2014,2,6522898,18069,361,고정고객
43300,10844,2014,2,177630,4801,37,고정고객
43304,10845,2014,2,58903666,297493,198,고정고객
43308,10846,2014,2,18488084,88038,210,고정고객
43312,10847,2014,2,11565490,31686,365,고정고객
43316,10848,2014,2,2627765,6488,405,고정고객
43320,10849,2014,2,3603698,13298,271,고정고객
43324,10850,2014,2,20558641,93026,221,고정고객
43328,10851,2014,2,3382490,7812,433,고정고객
43332,10852,2014,2,3240118,9819,330,고정고객
43336,10853,2014,2,2978050,10269,290,고정고객
43340,10854,2014,2,5147835,8303,620,고정고객
43344,10855,2014,2,2238246,10267,218,고정고객
43348,10856,2014,2,15202432,28363,536,고정고객
43352,10857,2014,2,3412590,18959,180,고정고객
43356,10858,2014,2,1215746,2776,438,고정고객
43360,10859,2014,2,63362640,711940,89,고정고객
43364,10860,2014,2,2643745,4489,589,고정고객
43368,10861,2014,2,14410712,32167,448,고정고객
43372,10862,2014,2,3524276,13930,253,고정고객
43376,10863,2014,2,2976256,5461,545,고정고객
43380,10864,2014,2,4148224,5583,743,고정고객
43384,10865,2014,2,4257610,17307,246,고정고객
43388,10866,2014,2,4227314,24019,176,고정고객
43392,10867,2014,2,2409300,26476,91,고정고객
43396,10868,2014,2,5970530,39804,150,고정고객
43400,10869,2014,2,7620158,13071,583,고정고객
43404,10870,2014,2,15683521,49319,318,고정고객
43408,10871,2014,2,3108281,4717,659,고정고객
43412,10872,2014,2,15034653,33938,443,고정고객
43416,10873,2014,2,2326993,4868,478,고정고객
43420,10874,2014,2,5660043,11504,492,고정고객
43424,10875,2014,2,2234403,5974,374,고정고객
43428,10876,2014,2,4447952,10667,417,고정고객
43432,10877,2014,2,2547756,5253,485,고정고객
43436,10878,2014,2,2286084,4179,547,고정고객
43440,10879,2014,2,2195458,4255,516,고정고객
43444,10880,2014,2,2382965,7589,314,고정고객
43448,10881,2014,2,3962502,22643,175,고정고객
43452,10882,2014,2,3229364,4491,719,고정고객
43456,10883,2014,2,86612200,562417,154,고정고객
43460,10884,2014,2,3996090,11893,336,고정고객
43464,10885,2014,2,4118176,5239,786,고정고객
43468,10886,2014,2,3018695,21562,140,고정고객
43472,10887,2014,2,5673801,4917,1154,고정고객
43476,10888,2014,2,8358740,34540,242,고정고객
43480,10889,2014,2,1964690,8360,235,고정고객
43484,10890,2014,2,30962064,115530,268,고정고객
43488,10891,2014,2,2884163,8483,340,고정고객
43492,10892,2014,2,17535121,99068,177,고정고객
43496,10893,2014,2,2641885,6290,420,고정고객
43500,10894,2014,2,2916011,10840,269,고정고객
43504,10895,2014,2,26050904,79423,328,고정고객
43508,10896,2014,2,12921269,27203,475,고정고객
43512,10897,2014,2,2240722,6669,336,고정고객
43516,10898,2014,2,3557496,7784,457,고정고객
43520,10899,2014,2,34895088,122439,285,고정고객
43524,10900,2014,2,4656440,40846,114,고정고객
43528,10901,2014,2,4070365,8240,494,고정고객
43532,10902,2014,2,2093436,3371,621,고정고객
43536,10903,2014,2,13806567,24222,570,고정고객
43540,10904,2014,2,9414240,60348,156,고정고객
43544,10905,2014,2,67084664,354945,189,고정고객
43548,10906,2014,2,6432573,7124,903,고정고객
43552,10907,2014,2,8062478,17154,470,고정고객
43556,10908,2014,2,3918815,6597,594,고정고객
43560,10909,2014,2,2253953,5735,393,고정고객
43564,10910,2014,2,13650380,98916,138,고정고객
43568,10911,2014,2,3314278,7300,454,고정고객
43572,10912,2014,2,2174013,6731,323,고정고객
43576,10913,2014,2,6535772,13230,494,고정고객
43580,10914,2014,2,3826273,6485,590,고정고객
43584,10915,2014,2,2881176,6893,418,고정고객
43588,10916,2014,2,1846089,4084,452,고정고객
43592,10917,2014,2,27317610,98977,276,고정고객
43596,10918,2014,2,1545249,3806,406,고정고객
43600,10919,2014,2,3906820,5404,723,고정고객
43604,10920,2014,2,3755060,28447,132,고정고객
43608,10921,2014,2,20683030,108288,191,고정고객
43612,10922,2014,2,1869032,4817,388,고정고객
43616,10923,2014,2,2748930,10181,270,고정고객
43620,10924,2014,2,40016340,127036,315,고정고객
43624,10925,2014,2,4184953,7473,560,고정고객
43628,10926,2014,2,18719702,39081,479,고정고객
43632,10927,2014,2,6900420,24733,279,고정고객
43636,10928,2014,2,2736085,3931,696,고정고객
43640,10929,2014,2,1302390,21351,61,고정고객
43644,10930,2014,2,2956778,7392,400,고정고객
43648,10931,2014,2,6324170,48276,131,고정고객
43652,10932,2014,2,1971100,12167,162,고정고객
43656,10933,2014,2,4908716,16308,301,고정고객
43660,10934,2014,2,7103299,8184,868,고정고객
43664,10935,2014,2,1228900,3005,409,고정고객
43668,10936,2014,2,3591270,32065,112,고정고객
43672,10937,2014,2,252560,7653,33,고정고객
43676,10938,2014,2,3289838,13428,245,고정고객
43680,10939,2014,2,4158798,11031,377,고정고객
43684,10940,2014,2,3788356,5810,652,고정고객
43688,10941,2014,2,4031520,10232,394,고정고객
43692,10942,2014,2,7660190,43278,177,고정고객
43696,10943,2014,2,4945389,7095,697,고정고객
43700,10944,2014,2,1794027,2098,855,고정고객
43704,10945,2014,2,19756457,37775,523,고정고객
43708,10946,2014,2,1675844,9259,181,고정고객
43712,10947,2014,2,3538454,8694,407,고정고객
43716,10948,2014,2,4390100,9015,487,고정고객
43720,10949,2014,2,7690325,11495,669,고정고객
43724,10950,2014,2,4720836,9835,480,고정고객
43728,10951,2014,2,3249575,8354,389,고정고객
43732,10952,2014,2,4024896,5050,797,고정고객
43736,10953,2014,2,1492138,5875,254,고정고객
43740,10954,2014,2,6213854,16224,383,고정고객
43744,10955,2014,2,5692724,23720,240,고정고객
43748,10956,2014,2,1077260,4643,232,고정고객
43752,10957,2014,2,11541230,95382,121,고정고객
43756,10958,2014,2,1275404,8446,151,고정고객
43760,10959,2014,2,10634880,55973,190,고정고객
43764,10960,2014,2,6018696,20754,290,고정고객
43768,10961,2014,2,2811439,7302,385,고정고객
43772,10962,2014,2,1799581,5055,356,고정고객
43776,10963,2014,2,4053480,9815,413,고정고객
43780,10964,2014,2,2204264,5801,380,고정고객
43784,10965,2014,2,6459230,72576,89,고정고객
43788,10966,2014,2,10536925,57266,184,고정고객
43792,10967,2014,2,6984472,14342,487,고정고객
43796,10968,2014,2,5483859,18716,293,고정고객
43800,10969,2014,2,2552656,7110,359,고정고객
43804,10970,2014,2,15215007,79245,192,고정고객
43808,10971,2014,2,16333170,70706,231,고정고객
43812,10972,2014,2,3231947,5876,550,고정고객
43816,10973,2014,2,1596512,3299,484,고정고객
43820,10974,2014,2,43790979,124054,353,고정고객
43824,10975,2014,2,6824108,6192,1102,고정고객
43828,10976,2014,2,22978254,49522,464,고정고객
43832,10977,2014,2,28482445,73598,387,고정고객
43836,10978,2014,2,2099983,5211,403,고정고객
43840,10979,2014,2,3252731,7118,457,고정고객
43844,10980,2014,2,5219746,5541,942,고정고객
43848,10981,2014,2,1569148,5665,277,고정고객
43852,10982,2014,2,3680064,13143,280,고정고객
43856,10983,2014,2,4952193,6926,715,고정고객
43860,10984,2014,2,3966055,6666,595,고정고객
43864,10985,2014,2,3761846,4956,759,고정고객
43868,10986,2014,2,2916076,10125,288,고정고객
43872,10987,2014,2,2868656,8388,342,고정고객
43876,10988,2014,2,2861521,12775,224,고정고객
43880,10989,2014,2,4540900,17600,258,고정고객
43884,10990,2014,2,11296257,42952,263,고정고객
43888,10991,2014,2,7985919,65999,121,고정고객
43892,10992,2014,2,2795838,7618,367,고정고객
43896,10993,2014,2,3673596,7952,462,고정고객
43900,10994,2014,2,2930197,3944,743,고정고객
43904,10995,2014,2,1498813,3728,402,고정고객
43908,10996,2014,2,7814087,9215,848,고정고객
43912,10997,2014,2,4691031,11583,405,고정고객
43916,10998,2014,2,3826893,4497,851,고정고객
43920,10999,2014,2,2341362,3521,665,고정고객
43924,11000,2014,2,10517461,22814,461,고정고객
43928,11001,2014,2,3943998,4446,887,고정고객
43932,11002,2014,2,5925566,6979,849,고정고객
43936,11003,2014,2,2323501,5480,424,고정고객
43940,11004,2014,2,9680140,52325,185,고정고객
43944,11005,2014,2,6549893,14364,456,고정고객
43948,11006,2014,2,3565191,13660,261,고정고객
43952,11007,2014,2,4958297,6167,804,고정고객
43956,11008,2014,2,5584818,14032,398,고정고객
43960,11009,2014,2,1761398,8896,198,고정고객
43964,11010,2014,2,2154111,4642,464,고정고객
43968,11011,2014,2,3394226,17056,199,고정고객
43972,11012,2014,2,15959070,81011,197,고정고객
43976,11013,2014,2,3512447,5196,676,고정고객
43980,11014,2014,2,2549630,19919,128,고정고객
43984,11015,2014,2,4215732,5043,836,고정고객
43988,11016,2014,2,9589077,16143,594,고정고객
43992,11017,2014,2,2981185,5230,570,고정고객
43996,11018,2014,2,4506912,9217,489,고정고객
44000,11019,2014,2,2548029,7019,363,고정고객
44004,11020,2014,2,16501182,64965,254,고정고객
44008,11021,2014,2,4287381,5955,720,고정고객
44012,11022,2014,2,11262340,34336,328,고정고객
44016,11023,2014,2,291700,58340,5,고정고객
44020,11024,2014,2,3101345,6801,456,고정고객
44024,11025,2014,2,3163525,6215,509,고정고객
44028,11026,2014,2,3058303,5997,510,고정고객
44032,11027,2014,2,12299630,79352,155,고정고객
44036,11028,2014,2,2885465,6342,455,고정고객
44040,11029,2014,2,6085696,9554,637,고정고객
44044,11030,2014,2,25175129,36592,688,고정고객
44048,11031,2014,2,3681098,7916,465,고정고객
44052,11032,2014,2,9916052,29165,340,고정고객
44056,11033,2014,2,2751860,6115,450,고정고객
44060,11034,2014,2,1483398,4607,322,고정고객
44064,11035,2014,2,1729982,11457,151,고정고객
44068,11036,2014,2,1712076,14267,120,고정고객
44072,11037,2014,2,2611680,13818,189,고정고객
44076,11038,2014,2,6038198,12076,500,고정고객
44080,11039,2014,2,12130990,92603,131,고정고객
44084,11040,2014,2,6324860,44857,141,고정고객
44088,11041,2014,2,2367092,9741,243,고정고객
44092,11042,2014,2,1599109,2688,595,고정고객
44096,11043,2014,2,2451590,6129,400,고정고객
44100,11044,2014,2,2071056,7397,280,고정고객
44104,11045,2014,2,2386860,8119,294,고정고객
44108,11046,2014,2,2560062,4406,581,고정고객
44112,11047,2014,2,3815867,6155,620,고정고객
44116,11048,2014,2,12671480,51510,246,고정고객
44120,11049,2014,2,2959884,5770,513,고정고객
44123,11050,2014,2,4691870,24061,195,비고정고객
44127,11051,2014,2,36038178,185764,194,고정고객
44131,11052,2014,2,3837312,7961,482,고정고객
44135,11053,2014,2,3029640,8416,360,고정고객
44139,11054,2014,2,2677282,6113,438,고정고객
44143,11055,2014,2,2696086,11877,227,고정고객
44147,11056,2014,2,2748543,6218,442,고정고객
44151,11057,2014,2,6277684,11271,557,고정고객
44155,11058,2014,2,11752157,52232,225,고정고객
44159,11059,2014,2,16572562,37326,444,고정고객
44163,11060,2014,2,2862340,34907,82,고정고객
44167,11061,2014,2,7947450,34405,231,고정고객
44171,11062,2014,2,2693672,8041,335,고정고객
44175,11063,2014,2,16487440,84551,195,고정고객
44179,11064,2014,2,42723734,131458,325,고정고객
44183,11065,2014,2,2540085,5632,451,고정고객
44187,11066,2014,2,3526612,6705,526,고정고객
44191,11067,2014,2,4269567,8179,522,고정고객
44195,11068,2014,2,2760927,6885,401,고정고객
44199,11069,2014,2,7118405,13305,535,고정고객
44203,11070,2014,2,1963181,4277,459,고정고객
44207,11071,2014,2,15779560,85295,185,고정고객
44211,11072,2014,2,218310,36385,6,고정고객
44215,11073,2014,2,3311524,6885,481,고정고객
44219,11074,2014,2,2749453,5837,471,고정고객
44223,11075,2014,2,10531008,60523,174,고정고객
44227,11076,2014,2,3211024,5892,545,고정고객
44231,11077,2014,2,726644,3928,185,고정고객
44235,11078,2014,2,1668280,6001,278,고정고객
44239,11079,2014,2,3121410,14384,217,고정고객
44243,11080,2014,2,9404482,49238,191,고정고객
44247,11081,2014,2,4956930,34908,142,고정고객
