,CUSTNO,년도,반기,구매합계,평균구매,구매빈도,고정고객여부
47488,11892,2015,2,10574620,61125,173,고정고객
47492,11893,2015,2,3458416,18202,190,고정고객
47496,11894,2015,2,981650,8390,117,고정고객
47500,11895,2015,2,2178981,3176,686,고정고객
47504,11896,2015,2,4224366,8674,487,고정고객
47508,11897,2015,2,5860940,58029,101,고정고객
47512,11898,2015,2,3739792,3996,936,고정고객
47516,11899,2015,2,5373412,47552,113,고정고객
47520,11900,2015,2,1772445,3503,506,고정고객
47524,11901,2015,2,1968690,19492,101,고정고객
47528,11902,2015,2,4497019,8251,545,고정고객
47532,11903,2015,2,31552460,151695,208,고정고객
47536,11904,2015,2,3184670,6369,500,고정고객
47540,11905,2015,2,41695600,226607,184,고정고객
47544,11906,2015,2,2982432,5472,545,고정고객
47548,11907,2015,2,3471773,7324,474,고정고객
47552,11908,2015,2,4820039,5440,886,고정고객
47556,11909,2015,2,10782499,16214,665,고정고객
47560,11910,2015,2,5247196,9938,528,고정고객
47564,11911,2015,2,6466372,9964,649,고정고객
47568,11912,2015,2,1096290,21926,50,고정고객
47572,11913,2015,2,15928507,49933,319,고정고객
47576,11914,2015,2,4735692,6586,719,고정고객
47580,11915,2015,2,2254529,7157,315,고정고객
47584,11916,2015,2,1408258,2724,517,고정고객
47588,11917,2015,2,5448356,12641,431,고정고객
47592,11918,2015,2,4241507,15768,269,고정고객
47596,11919,2015,2,2136756,3986,536,고정고객
47600,11920,2015,2,5910407,15155,390,고정고객
47604,11921,2015,2,5322760,41584,128,고정고객
47608,11922,2015,2,11327620,53685,211,고정고객
47612,11923,2015,2,1676680,6233,269,고정고객
47616,11924,2015,2,20306250,156202,130,고정고객
47620,11925,2015,2,2820178,6239,452,고정고객
47624,11926,2015,2,2759258,7998,345,고정고객
47628,11927,2015,2,3137401,19609,160,고정고객
47632,11928,2015,2,4880965,17247,283,고정고객
47636,11929,2015,2,6474950,30687,211,고정고객
47640,11930,2015,2,1871718,3518,532,고정고객
47644,11931,2015,2,2259415,6868,329,고정고객
47648,11932,2015,2,3345400,26979,124,고정고객
47652,11933,2015,2,3519439,12798,275,고정고객
47656,11934,2015,2,7910750,50710,156,고정고객
47660,11935,2015,2,11779776,15025,784,고정고객
47664,11936,2015,2,6234180,7566,824,고정고객
47668,11937,2015,2,3483973,8820,395,고정고객
47672,11938,2015,2,4684327,8425,556,고정고객
47676,11939,2015,2,1556824,4325,360,고정고객
47680,11940,2015,2,4216396,10334,408,고정고객
47684,11941,2015,2,9984000,35785,279,고정고객
47688,11942,2015,2,1428343,3337,428,고정고객
47692,11943,2015,2,18685845,54958,340,고정고객
47696,11944,2015,2,2444845,4054,603,고정고객
47700,11945,2015,2,3400261,6897,493,고정고객
47704,11946,2015,2,980302,2926,335,고정고객
47708,11947,2015,2,2924025,5269,555,고정고객
47712,11948,2015,2,24374490,131046,186,고정고객
47716,11949,2015,2,2889026,4075,709,고정고객
47720,11950,2015,2,7060945,18581,380,고정고객
47724,11951,2015,2,4073533,3673,1109,고정고객
47728,11952,2015,2,4582125,9220,497,고정고객
47732,11953,2015,2,2452059,7687,319,고정고객
47736,11954,2015,2,3463525,11545,300,고정고객
47740,11955,2015,2,3077967,7507,410,고정고객
47744,11956,2015,2,4014380,15681,256,고정고객
47748,11957,2015,2,2244342,7608,295,고정고객
47752,11958,2015,2,4845724,6749,718,고정고객
47756,11959,2015,2,8236283,29734,277,고정고객
47760,11960,2015,2,2820351,4549,620,고정고객
47764,11961,2015,2,16809840,88941,189,고정고객
47768,11962,2015,2,3558536,9515,374,고정고객
47772,11963,2015,2,3314257,4195,790,고정고객
47776,11964,2015,2,7359249,11067,665,고정고객
47780,11965,2015,2,9348753,17773,526,고정고객
47784,11966,2015,2,18028100,90141,200,고정고객
47788,11967,2015,2,4397997,22100,199,고정고객
47792,11968,2015,2,2622736,8713,301,고정고객
47796,11969,2015,2,1045280,5099,205,고정고객
47800,11970,2015,2,7812650,55409,141,고정고객
47804,11971,2015,2,5564328,15079,369,고정고객
47808,11972,2015,2,3181540,10363,307,고정고객
47812,11973,2015,2,2336304,6021,388,고정고객
47816,11974,2015,2,2675813,3062,874,고정고객
47820,11975,2015,2,1031613,4030,256,고정고객
47824,11976,2015,2,3637180,19875,183,고정고객
47828,11977,2015,2,1423521,5981,238,고정고객
47832,11978,2015,2,3964204,4753,834,고정고객
47836,11979,2015,2,4141301,20201,205,고정고객
47840,11980,2015,2,1408550,24285,58,고정고객
47844,11981,2015,2,5333992,9102,586,고정고객
47848,11982,2015,2,3535787,5357,660,고정고객
47852,11983,2015,2,2033434,3524,577,고정고객
47856,11984,2015,2,1796055,2701,665,고정고객
47860,11985,2015,2,2552529,7420,344,고정고객
47864,11986,2015,2,1707283,3880,440,고정고객
47868,11987,2015,2,10737240,68390,157,고정고객
47872,11988,2015,2,3561098,11059,322,고정고객
47876,11989,2015,2,2645964,6211,426,고정고객
47880,11990,2015,2,965358,12220,79,고정고객
47884,11991,2015,2,4784432,9148,523,고정고객
47888,11992,2015,2,3022280,4014,753,고정고객
47892,11993,2015,2,1028433,3726,276,고정고객
47896,11994,2015,2,4837104,12696,381,고정고객
47900,11995,2015,2,4142355,10930,379,고정고객
47904,11996,2015,2,4090941,7228,566,고정고객
47908,11997,2015,2,4447983,14121,315,고정고객
47912,11998,2015,2,2434379,4783,509,고정고객
47916,11999,2015,2,3269322,8112,403,고정고객
47920,12000,2015,2,1291372,4579,282,고정고객
47924,12001,2015,2,2685357,4202,639,고정고객
47928,12002,2015,2,3275330,3199,1024,고정고객
47932,12003,2015,2,16992040,56452,301,고정고객
47936,12004,2015,2,3555680,20793,171,고정고객
47940,12005,2015,2,7816890,42253,185,고정고객
47944,12006,2015,2,9736144,38635,252,고정고객
47948,12007,2015,2,3633250,37846,96,고정고객
47952,12008,2015,2,4563190,20102,227,고정고객
47956,12009,2015,2,29490460,118436,249,고정고객
47960,12010,2015,2,3111854,18746,166,고정고객
47964,12011,2015,2,4051493,6330,640,고정고객
47968,12012,2015,2,2976230,6306,472,고정고객
47972,12013,2015,2,10058562,33529,300,고정고객
47976,12014,2015,2,3100164,6568,472,고정고객
47980,12015,2015,2,2310271,3750,616,고정고객
47984,12016,2015,2,4806407,19226,250,고정고객
47988,12017,2015,2,5292500,33497,158,고정고객
47992,12018,2015,2,2891499,3860,749,고정고객
47996,12019,2015,2,7224046,33916,213,고정고객
48000,12020,2015,2,1473638,3838,384,고정고객
48004,12021,2015,2,3506872,5874,597,고정고객
48008,12022,2015,2,2201340,9571,230,고정고객
48012,12023,2015,2,3949230,14361,275,고정고객
48016,12024,2015,2,10116240,11832,855,고정고객
48020,12025,2015,2,6793699,26747,254,고정고객
48024,12026,2015,2,905940,4819,188,고정고객
48028,12027,2015,2,3708832,7523,493,고정고객
48032,12028,2015,2,1772380,18855,94,고정고객
48036,12029,2015,2,5190301,6253,830,고정고객
48040,12030,2015,2,24569010,67128,366,고정고객
48044,12031,2015,2,2971020,30317,98,고정고객
48048,12032,2015,2,2511107,6200,405,고정고객
48052,12033,2015,2,16041390,92725,173,고정고객
48056,12034,2015,2,32598429,77247,422,고정고객
48060,12035,2015,2,3717547,7910,470,고정고객
48064,12036,2015,2,14385430,48273,298,고정고객
48068,12037,2015,2,27187180,42085,646,고정고객
48072,12038,2015,2,30836680,116806,264,고정고객
48076,12039,2015,2,2628412,4644,566,고정고객
48080,12040,2015,2,3314701,7222,459,고정고객
48084,12041,2015,2,4221766,10076,419,고정고객
48088,12042,2015,2,7344310,28247,260,고정고객
48092,12043,2015,2,11124665,48792,228,고정고객
48096,12044,2015,2,4284798,15141,283,고정고객
48100,12045,2015,2,3241509,5992,541,고정고객
48104,12046,2015,2,1781280,45674,39,고정고객
48108,12047,2015,2,1322808,2869,461,고정고객
48112,12048,2015,2,4950113,11149,444,고정고객
48116,12049,2015,2,2575014,6438,400,고정고객
48120,12050,2015,2,4630955,12155,381,고정고객
48124,12051,2015,2,1002575,4285,234,고정고객
48128,12052,2015,2,17855020,105030,170,고정고객
48132,12053,2015,2,5284367,26824,197,고정고객
48136,12054,2015,2,9627126,11104,867,고정고객
48140,12055,2015,2,5285037,4339,1218,고정고객
48144,12056,2015,2,7536458,11419,660,고정고객
48148,12057,2015,2,395154,2380,166,고정고객
48152,12058,2015,2,12596691,55007,229,고정고객
48156,12059,2015,2,23395381,51760,452,고정고객
48160,12060,2015,2,8691468,37143,234,고정고객
48164,12061,2015,2,3059818,8073,379,고정고객
48168,12062,2015,2,3669558,7875,466,고정고객
48172,12063,2015,2,1504336,4868,309,고정고객
48176,12064,2015,2,7763690,53915,144,고정고객
48180,12065,2015,2,3433644,16915,203,고정고객
48184,12066,2015,2,4500419,5740,784,고정고객
48188,12067,2015,2,1424898,8796,162,고정고객
48192,12068,2015,2,3804241,7401,514,고정고객
48196,12069,2015,2,8814737,21765,405,고정고객
48200,12070,2015,2,1655163,5172,320,고정고객
48204,12071,2015,2,7972597,14313,557,고정고객
48208,12072,2015,2,2990387,4524,661,고정고객
48212,12073,2015,2,72223249,237576,304,고정고객
48216,12074,2015,2,2680145,17868,150,고정고객
48220,12075,2015,2,6385880,65162,98,고정고객
48224,12076,2015,2,2508641,8711,288,고정고객
48229,12078,2015,2,4973744,24745,201,고정고객
48233,12079,2015,2,5698708,18265,312,고정고객
48237,12080,2015,2,2659786,5066,525,고정고객
48241,12081,2015,2,38545590,212959,181,고정고객
48245,12082,2015,2,3627418,11893,305,고정고객
48249,12083,2015,2,1126327,4560,247,고정고객
48253,12084,2015,2,24885540,177754,140,고정고객
48257,12085,2015,2,29980870,142089,211,고정고객
48261,12086,2015,2,3035925,8227,369,고정고객
48265,12087,2015,2,2545955,6630,384,고정고객
48269,12088,2015,2,2480764,5600,443,고정고객
48273,12089,2015,2,4533817,4713,962,고정고객
48277,12090,2015,2,7126991,25916,275,고정고객
48281,12091,2015,2,2839127,6633,428,고정고객
48285,12092,2015,2,842532,6432,131,고정고객
48289,12093,2015,2,18727047,41432,452,고정고객
48293,12094,2015,2,3524940,8769,402,고정고객
48297,12095,2015,2,7442178,37211,200,고정고객
48301,12096,2015,2,3995625,5271,758,고정고객
48305,12097,2015,2,4382823,10849,404,고정고객
48309,12098,2015,2,1683707,3056,551,고정고객
48313,12099,2015,2,2724052,4625,589,고정고객
48317,12100,2015,2,6148050,29000,212,고정고객
48321,12101,2015,2,4931421,16063,307,고정고객
48325,12102,2015,2,4420666,8341,530,고정고객
48329,12103,2015,2,2807997,4401,638,고정고객
48333,12104,2015,2,2353798,5512,427,고정고객
48337,12105,2015,2,2615004,6620,395,고정고객
48341,12106,2015,2,3495645,14505,241,고정고객
48345,12107,2015,2,4573390,6590,694,고정고객
48349,12108,2015,2,2380824,3145,757,고정고객
48353,12109,2015,2,4766691,13168,362,고정고객
48357,12110,2015,2,8132122,31642,257,고정고객
48361,12111,2015,2,5375828,9937,541,고정고객
48365,12112,2015,2,2938838,4621,636,고정고객
48369,12113,2015,2,2499261,4287,583,고정고객
48373,12114,2015,2,10204990,16328,625,고정고객
48377,12115,2015,2,2562354,6086,421,고정고객
48381,12116,2015,2,22372403,93218,240,고정고객
48385,12117,2015,2,4902565,26500,185,고정고객
48389,12118,2015,2,4609289,7191,641,고정고객
48393,12119,2015,2,3424286,5595,612,고정고객
48397,12120,2015,2,4187430,26672,157,고정고객
48401,12121,2015,2,3606748,5836,618,고정고객
48405,12122,2015,2,4172290,5009,833,고정고객
48409,12123,2015,2,2200180,47830,46,고정고객
48413,12124,2015,2,3693111,11191,330,고정고객
48417,12125,2015,2,3132909,4058,772,고정고객
48421,12126,2015,2,1705730,113715,15,고정고객
48425,12127,2015,2,3328950,38264,87,고정고객
48429,12128,2015,2,2080624,3676,566,고정고객
48433,12129,2015,2,5495720,24868,221,고정고객
48437,12130,2015,2,4063770,24189,168,고정고객
48441,12131,2015,2,4976810,8610,578,고정고객
48445,12132,2015,2,6097650,38110,160,고정고객
48449,12133,2015,2,12604400,50017,252,고정고객
48453,12134,2015,2,5516550,38045,145,고정고객
48457,12135,2015,2,98894658,226304,437,고정고객
48461,12136,2015,2,1411694,83041,17,고정고객
48465,12137,2015,2,2260086,8218,275,고정고객
48469,12138,2015,2,3187330,23786,134,고정고객
48473,12139,2015,2,8146729,29517,276,고정고객
48477,12140,2015,2,78807140,289732,272,고정고객
48481,12141,2015,2,412094,4040,102,고정고객
48485,12142,2015,2,3603790,8965,402,고정고객
48489,12143,2015,2,1834575,3759,488,고정고객
48493,12144,2015,2,4509446,7441,606,고정고객
48497,12145,2015,2,9920170,39366,252,고정고객
48501,12146,2015,2,7576590,42092,180,고정고객
48505,12147,2015,2,8641163,14236,607,고정고객
48509,12148,2015,2,3669914,26788,137,고정고객
48513,12149,2015,2,3667981,5955,616,고정고객
48517,12150,2015,2,1482197,3075,482,고정고객
48521,12151,2015,2,28983620,233739,124,고정고객
48525,12152,2015,2,4714380,6131,769,고정고객
48529,12153,2015,2,3191224,5608,569,고정고객
48533,12154,2015,2,3290502,10580,311,고정고객
48537,12155,2015,2,7056460,17380,406,고정고객
48541,12156,2015,2,2923982,14918,196,고정고객
48545,12157,2015,2,20416374,65020,314,고정고객
48549,12158,2015,2,7569032,15291,495,고정고객
48553,12159,2015,2,3388108,4654,728,고정고객
48557,12160,2015,2,2418090,9830,246,고정고객
48561,12161,2015,2,2045991,7179,285,고정고객
48565,12162,2015,2,8663778,10981,789,고정고객
48569,12163,2015,2,3341941,3389,986,고정고객
48573,12164,2015,2,1116970,12141,92,고정고객
48577,12165,2015,2,3792692,11779,322,고정고객
48580,12166,2015,2,4524516,7170,631,비고정고객
48584,12167,2015,2,5064897,7481,677,고정고객
48588,12168,2015,2,6422988,6359,1010,고정고객
48592,12169,2015,2,3621241,7640,474,고정고객
48596,12170,2015,2,3096508,5367,577,고정고객
48600,12171,2015,2,5227440,30216,173,고정고객
48604,12172,2015,2,6800035,7296,932,고정고객
48608,12173,2015,2,6581610,23093,285,고정고객
48612,12174,2015,2,2525386,7299,346,고정고객
48616,12175,2015,2,6149785,12374,497,고정고객
48620,12176,2015,2,2799096,5880,476,고정고객
48624,12177,2015,2,8183360,26483,309,고정고객
48628,12178,2015,2,4021500,5413,743,고정고객
48632,12179,2015,2,2771647,6522,425,고정고객
48636,12180,2015,2,784680,9019,87,고정고객
48640,12181,2015,2,9869347,9373,1053,고정고객
48643,12182,2015,2,4792560,7100,675,비고정고객
48647,12183,2015,2,2124278,7725,275,고정고객
48651,12184,2015,2,2396344,5003,479,고정고객
48655,12185,2015,2,1105446,6659,166,고정고객
48659,12186,2015,2,5947434,29737,200,고정고객
48663,12187,2015,2,1118671,2355,475,고정고객
48667,12188,2015,2,2407944,7620,316,고정고객
48671,12189,2015,2,1861654,6084,306,고정고객
48675,12190,2015,2,4987601,25709,194,고정고객
48679,12191,2015,2,30838578,115500,267,고정고객
48683,12192,2015,2,7355973,14566,505,고정고객
48687,12193,2015,2,3193043,6298,507,고정고객
48691,12194,2015,2,3865910,22608,171,고정고객
48695,12195,2015,2,2682699,4860,552,고정고객
48699,12196,2015,2,1662944,6228,267,고정고객
48703,12197,2015,2,1895248,3900,486,고정고객
48707,12198,2015,2,1932130,7951,243,고정고객
48711,12199,2015,2,1610144,2976,541,고정고객
48715,12200,2015,2,29120015,74097,393,고정고객
48719,12201,2015,2,1429716,4672,306,고정고객
48723,12202,2015,2,1513290,7311,207,고정고객
48727,12203,2015,2,12741590,70396,181,고정고객
48731,12204,2015,2,2972611,4205,707,고정고객
48735,12205,2015,2,3318391,8214,404,고정고객
48739,12206,2015,2,41667070,281534,148,고정고객
48743,12207,2015,2,9492340,51589,184,고정고객
48747,12208,2015,2,40021110,137530,291,고정고객
48751,12209,2015,2,2996698,10124,296,고정고객
48755,12210,2015,2,5653740,31236,181,고정고객
48759,12211,2015,2,3614298,10012,361,고정고객
48763,12212,2015,2,30683645,70700,434,고정고객
48767,12213,2015,2,3506073,7289,481,고정고객
48771,12214,2015,2,9719140,79017,123,고정고객
48775,12215,2015,2,3903685,19230,203,고정고객
48779,12216,2015,2,5380106,6836,787,고정고객
48783,12217,2015,2,2507422,4316,581,고정고객
48787,12218,2015,2,29539140,144093,205,고정고객
48791,12219,2015,2,14916184,38444,388,고정고객
48795,12220,2015,2,2737426,7147,383,고정고객
48799,12221,2015,2,12317764,54746,225,고정고객
48803,12222,2015,2,4039017,9571,422,고정고객
48807,12223,2015,2,2146456,5694,377,고정고객
48811,12224,2015,2,7570049,32351,234,고정고객
48815,12225,2015,2,5703475,10681,534,고정고객
48819,12226,2015,2,9863380,67557,146,고정고객
48823,12227,2015,2,3062212,6571,466,고정고객
48827,12228,2015,2,4733517,15778,300,고정고객
48831,12229,2015,2,2583720,22664,114,고정고객
48835,12230,2015,2,29867720,126024,237,고정고객
48839,12231,2015,2,2609706,5851,446,고정고객
48843,12232,2015,2,3774940,12668,298,고정고객
48847,12233,2015,2,7454605,26249,284,고정고객
48851,12234,2015,2,3642982,4470,815,고정고객
48855,12235,2015,2,2087092,7123,293,고정고객
48859,12236,2015,2,4878735,15996,305,고정고객
48863,12237,2015,2,13951228,50917,274,고정고객
48867,12238,2015,2,1735855,3866,449,고정고객
48871,12239,2015,2,5705477,26913,212,고정고객
48875,12240,2015,2,20328054,97263,209,고정고객
48879,12241,2015,2,8440630,44659,189,고정고객
48882,12242,2015,2,1544870,9536,162,비고정고객
48886,12243,2015,2,2816133,5264,535,고정고객
48890,12244,2015,2,4386415,10831,405,고정고객
48894,12245,2015,2,2491039,9192,271,고정고객
48898,12246,2015,2,5363817,28231,190,고정고객
48902,12247,2015,2,5756520,18217,316,고정고객
48906,12248,2015,2,4188391,4372,958,고정고객
48910,12249,2015,2,1435810,13295,108,고정고객
48914,12250,2015,2,7862005,21306,369,고정고객
48918,12251,2015,2,1096240,3045,360,고정고객
48922,12252,2015,2,1767044,6010,294,고정고객
48926,12253,2015,2,42180,3245,13,고정고객
48930,12254,2015,2,1891962,6349,298,고정고객
48934,12255,2015,2,28766354,110640,260,고정고객
48938,12256,2015,2,2945384,16831,175,고정고객
48942,12257,2015,2,2569187,4767,539,고정고객
48946,12258,2015,2,3289319,5022,655,고정고객
48950,12259,2015,2,26275983,79145,332,고정고객
48954,12260,2015,2,2973295,11569,257,고정고객
48958,12261,2015,2,2139759,5960,359,고정고객
48962,12262,2015,2,2218769,3799,584,고정고객
48966,12263,2015,2,4189466,16559,253,고정고객
48970,12264,2015,2,13604312,21560,631,고정고객
48974,12265,2015,2,3036709,6659,456,고정고객
48978,12266,2015,2,3472061,3799,914,고정고객
48982,12267,2015,2,6340631,13935,455,고정고객
48986,12268,2015,2,28562720,64915,440,고정고객
48990,12269,2015,2,5236239,21029,249,고정고객
48994,12270,2015,2,4957290,24911,199,고정고객
48998,12271,2015,2,2341887,5371,436,고정고객
49002,12272,2015,2,2108809,6781,311,고정고객
49006,12273,2015,2,5262278,18861,279,고정고객
49010,12274,2015,2,2222209,3919,567,고정고객
49014,12275,2015,2,5620216,6804,826,고정고객
49018,12276,2015,2,3989660,34693,115,고정고객
49022,12277,2015,2,3668481,9942,369,고정고객
49026,12278,2015,2,1927731,5754,335,고정고객
49030,12279,2015,2,6050082,6519,928,고정고객
49034,12280,2015,2,2865557,3958,724,고정고객
49038,12281,2015,2,1794406,4998,359,고정고객
49042,12282,2015,2,10941213,31806,344,고정고객
49046,12283,2015,2,1575576,8122,194,고정고객
49050,12284,2015,2,2147561,4114,522,고정고객
49054,12285,2015,2,3089190,4666,662,고정고객
49058,12286,2015,2,1899076,5365,354,고정고객
49062,12287,2015,2,2668740,4263,626,고정고객
49066,12288,2015,2,3617338,4221,857,고정고객
49070,12289,2015,2,5885020,29279,201,고정고객
49074,12290,2015,2,4330200,36085,120,고정고객
49078,12291,2015,2,4953888,5849,847,고정고객
49082,12292,2015,2,1344880,13057,103,고정고객
49086,12293,2015,2,2472036,8495,291,고정고객
49090,12294,2015,2,2511780,5508,456,고정고객
49094,12295,2015,2,5632523,12860,438,고정고객
49098,12296,2015,2,3256190,15216,214,고정고객
49102,12297,2015,2,7378880,113521,65,고정고객
49106,12298,2015,2,634844,2451,259,고정고객
49110,12299,2015,2,4287530,38626,111,고정고객
49114,12300,2015,2,2712300,4141,655,고정고객
49118,12301,2015,2,12878916,23122,557,고정고객
49122,12302,2015,2,6409647,10126,633,고정고객
49126,12303,2015,2,2880434,15914,181,고정고객
49130,12304,2015,2,1994730,5667,352,고정고객
49134,12305,2015,2,2818250,4114,685,고정고객
49138,12306,2015,2,7839080,26130,300,고정고객
49142,12307,2015,2,8759923,8488,1032,고정고객
49146,12308,2015,2,1425307,3831,372,고정고객
49150,12309,2015,2,3151711,6866,459,고정고객
49154,12310,2015,2,4398031,4998,880,고정고객
49158,12311,2015,2,2016130,3568,565,고정고객
49162,12312,2015,2,4309330,34753,124,고정고객
49166,12313,2015,2,3451951,7775,444,고정고객
49170,12314,2015,2,3412025,6204,550,고정고객
49174,12315,2015,2,4189111,7904,530,고정고객
49178,12316,2015,2,2953701,6231,474,고정고객
49182,12317,2015,2,15570840,299439,52,고정고객
49186,12318,2015,2,2025731,5906,343,고정고객
49190,12319,2015,2,18551562,40068,463,고정고객
49194,12320,2015,2,182130,3717,49,고정고객
49198,12321,2015,2,5394460,46106,117,고정고객
49202,12322,2015,2,2137660,5126,417,고정고객
49206,12323,2015,2,4320760,6363,679,고정고객
49210,12324,2015,2,3897226,8345,467,고정고객
49214,12325,2015,2,3271788,4694,697,고정고객
49218,12326,2015,2,43615760,181732,240,고정고객
49222,12327,2015,2,1982893,3449,575,고정고객
49226,12328,2015,2,8696392,51155,170,고정고객
49230,12329,2015,2,3115998,8010,389,고정고객
49234,12330,2015,2,3944894,9153,431,고정고객
49238,12331,2015,2,3312988,8282,400,고정고객
49242,12332,2015,2,3323766,12310,270,고정고객
49246,12333,2015,2,1909303,7857,243,고정고객
49250,12334,2015,2,4857437,9619,505,고정고객
49254,12335,2015,2,2293370,6826,336,고정고객
49258,12336,2015,2,3872422,5205,744,고정고객
49262,12337,2015,2,2706663,5734,472,고정고객
49266,12338,2015,2,3769092,9664,390,고정고객
49270,12339,2015,2,10675004,69318,154,고정고객
49274,12340,2015,2,2862380,19605,146,고정고객
49278,12341,2015,2,5404490,21792,248,고정고객
49282,12342,2015,2,4096283,6885,595,고정고객
49286,12343,2015,2,3043795,4901,621,고정고객
49290,12344,2015,2,1531680,4973,308,고정고객
49294,12345,2015,2,4868800,4293,1134,고정고객
49298,12346,2015,2,14271250,162173,88,고정고객
49302,12347,2015,2,2016475,6205,325,고정고객
49306,12348,2015,2,2737640,4837,566,고정고객
49310,12349,2015,2,2189598,2703,810,고정고객
49314,12350,2015,2,2316183,8272,280,고정고객
49318,12351,2015,2,1843840,2665,692,고정고객
49322,12352,2015,2,3775255,9163,412,고정고객
49326,12353,2015,2,771454,7078,109,고정고객
49330,12354,2015,2,2390698,5471,437,고정고객
49334,12355,2015,2,3147351,4805,655,고정고객
49338,12356,2015,2,358265,4369,82,고정고객
49342,12357,2015,2,12936190,70305,184,고정고객
49346,12358,2015,2,1443300,22552,64,고정고객
49350,12359,2015,2,628040,27306,23,고정고객
49354,12360,2015,2,1866424,2876,649,고정고객
49358,12361,2015,2,607110,10290,59,고정고객
49362,12362,2015,2,24358741,115444,211,고정고객
49366,12363,2015,2,2113587,5823,363,고정고객
49370,12364,2015,2,2706631,5031,538,고정고객
49374,12365,2015,2,4682267,16258,288,고정고객
49378,12366,2015,2,7486136,8695,861,고정고객
49382,12367,2015,2,20085420,110359,182,고정고객
49386,12368,2015,2,2591553,5658,458,고정고객
49390,12369,2015,2,3410089,7349,464,고정고객
49394,12370,2015,2,3173997,6599,481,고정고객
49398,12371,2015,2,2875750,6815,422,고정고객
49402,12372,2015,2,1363585,5754,237,고정고객
49406,12373,2015,2,3630211,8403,432,고정고객
49410,12374,2015,2,3993332,7368,542,고정고객
49414,12375,2015,2,4048154,9117,444,고정고객
49418,12376,2015,2,4279060,24592,174,고정고객
49422,12377,2015,2,3497198,10794,324,고정고객
49426,12378,2015,2,14198500,51258,277,고정고객
49430,12379,2015,2,3345521,7385,453,고정고객
49434,12380,2015,2,3501010,14004,250,고정고객
49438,12381,2015,2,14389804,59462,242,고정고객
49442,12382,2015,2,6059009,10082,601,고정고객
49446,12383,2015,2,2685682,8341,322,고정고객
49450,12384,2015,2,1857778,3170,586,고정고객
49454,12385,2015,2,3693394,5753,642,고정고객
49458,12386,2015,2,5176690,39821,130,고정고객
49462,12387,2015,2,3920960,19411,202,고정고객
49466,12388,2015,2,3075911,3380,910,고정고객
49470,12389,2015,2,1419460,8020,177,고정고객
49474,12390,2015,2,3409010,3978,857,고정고객
49476,12391,2015,2,1203090,5648,213,비고정고객
49480,12392,2015,2,23695970,239353,99,고정고객
49484,12393,2015,2,298200,7847,38,고정고객
49488,12394,2015,2,5522984,8016,689,고정고객
49492,12395,2015,2,1984394,3601,551,고정고객
49496,12396,2015,2,7025632,29644,237,고정고객
49500,12397,2015,2,24062582,38500,625,고정고객
49504,12398,2015,2,3793007,7011,541,고정고객
49508,12399,2015,2,2232381,3347,667,고정고객
49512,12400,2015,2,18593410,110020,169,고정고객
49516,12401,2015,2,5342283,12197,438,고정고객
49520,12402,2015,2,1319879,2453,538,고정고객
49524,12403,2015,2,3033050,233312,13,고정고객
49528,12404,2015,2,3053081,3816,800,고정고객
49532,12405,2015,2,2956127,5641,524,고정고객
49536,12406,2015,2,26473948,194661,136,고정고객
49540,12407,2015,2,3710800,24575,151,고정고객
49544,12408,2015,2,2690094,5066,531,고정고객
49548,12409,2015,2,1628599,8184,199,고정고객
49552,12410,2015,2,917718,4881,188,고정고객
49556,12411,2015,2,4337725,7505,578,고정고객
49560,12412,2015,2,1800720,2584,697,고정고객
49564,12413,2015,2,1834159,8152,225,고정고객
49568,12414,2015,2,2620014,8733,300,고정고객
49572,12415,2015,2,5909888,17485,338,고정고객
49576,12416,2015,2,2938123,6786,433,고정고객
49580,12417,2015,2,1839144,6888,267,고정고객
49584,12418,2015,2,4861295,9941,489,고정고객
49588,12419,2015,2,8657253,10233,846,고정고객
49592,12420,2015,2,3100342,4379,708,고정고객
49596,12421,2015,2,2799428,5425,516,고정고객
49600,12422,2015,2,5387028,12981,415,고정고객
49604,12423,2015,2,7698949,7824,984,고정고객
49608,12424,2015,2,1006940,13249,76,고정고객
49612,12425,2015,2,5107264,9784,522,고정고객
49616,12426,2015,2,2715390,17295,157,고정고객
49620,12427,2015,2,441970,11631,38,고정고객
49624,12428,2015,2,2603140,6475,402,고정고객
49628,12429,2015,2,1517130,6865,221,고정고객
49632,12430,2015,2,3773362,7608,496,고정고객
49636,12431,2015,2,3563279,7729,461,고정고객
49640,12432,2015,2,18270750,76768,238,고정고객
49644,12433,2015,2,4764586,4680,1018,고정고객
49648,12434,2015,2,28113416,139868,201,고정고객
49652,12435,2015,2,2124224,4568,465,고정고객
49656,12436,2015,2,4729984,8477,558,고정고객
49660,12437,2015,2,20488408,61712,332,고정고객
49664,12438,2015,2,2504101,5079,493,고정고객
49668,12439,2015,2,1337055,5690,235,고정고객
49672,12440,2015,2,3925279,10440,376,고정고객
49676,12441,2015,2,6392830,26200,244,고정고객
49680,12442,2015,2,13971196,98389,142,고정고객
49684,12443,2015,2,29105987,105076,277,고정고객
49688,12444,2015,2,488790,14812,33,고정고객
49692,12445,2015,2,1853711,5236,354,고정고객
49696,12446,2015,2,32130270,167345,192,고정고객
49700,12447,2015,2,3594907,7035,511,고정고객
49704,12448,2015,2,46227104,242027,191,고정고객
49708,12449,2015,2,8547200,13545,631,고정고객
49712,12450,2015,2,782838,1868,419,고정고객
